job_title,company,salary,job_type,years_experience,tech_stack,job_description,industry,function,roles,last_updated,posted_on
Senior Cloud Native Architect,Vmware,Not Specified,Permanent Job,8-11 Years,,"You
. Have knowledge and experience with architecture of enterprise or cloud scale applications
. Experience of whiteboarding complex concepts to a technical & business audience
. Knowledge of Agile & Lean methodologies and how they contrast with legacy practices
. Have an ability to collaborate and work interactively with our clients to ensure their successful deployment of VMWare Tanzu
. Have an ability to empathize with co-workers and clients
. Are technically curious with the appetite to learn and master emerging technologies
. Are coachable and willing to learn in order to adapt to a changing environment
Us
There is a paradigm shift towards cloud-native technologies and methodologies calling for new capabilities. This initiative focuses on uplifting the Cloud Native Ecosystem in Singapore and enabling our enterprise customers in Singapore and the regional economies.
Your Day
. Provide technical direction for the development, design of Cloud Native architectures, standards, and implementation approaches and systems integration for client engagement and product/ solution development from definition phase through implementation.
. Demonstrate leadership in IT management by producing strategic and innovative concept proposals, papers, and speaking at conferences.
. Easily recognize system deficiencies and implement effective solutions.
. Communicate and enforce best practices for building and running applications on VMWare Tanzu
. Continually seeks opportunities to increase customer satisfaction and deepen client relationships.
. Manages client interactions and expectations regarding architectures.
. Mentor junior architects to take responsibility for their development within the company.
. Organizing tech talks and participating in meetups/events.
Required Skills / Experiences
. Experienced Software Enterprise Architect with demonstrated skills in designing PaaS solutions, enterprise middleware and Java Spring microservices based mission-critical applications
. Understands complex enterprise, cloud-based concepts and effectively employs different design techniques.
. Understands the benefits and ideal uses of various programming languages.
. Communicates effectively with clients to identify needs and evaluate alternative technical solutions.
. Experience with database (e.g. MySQL, PostgreSQL, Oracle, MSSQL) and messaging middleware technologies (e.g. RabbitMQ)
. A clear understanding of cloud service and deployment models
.Has a bias for action and can break down complex problems into steps that drive customer interest in VMWare technologies
.Excellent communication skills, both written and oral
. Willing to travel and work on-site with customers and partners
Desired Skills / Experiences
. 8+ years of experience as an enterprise architect.
. Experience with various public clouds would be an advantage
. Experience with Kubernetes would be an advantage

VMware Company Overview: At VMware, we believe that software has the power to unlock new opportunities for people and our planet. We look beyond the barriers of compromise to engineer new ways to make technologies work together seamlessly. Our cloud, mobility, and security software form a flexible, consistent digital foundation for securely delivering the apps, services and experiences that are transforming business innovation around the globe. At the core of what we do are our people who deeply value execution, passion, integrity, customers, and community. Shape what's possible today at http://careers.vmware.com.

Equal Employment Opportunity Statement: VMware is an Equal Opportunity Employer and Prohibits Discrimination and Harassment of Any Kind: VMware is committed to the principle of equal employment opportunity for all employees and to providing employees with a work environment free of discrimination and harassment. All employment decisions at VMware are based on business needs, job requirements and individual qualifications, without regard to race, color, religion or belief, national, social or ethnic origin, sex (including pregnancy), age, physical, mental or sensory disability, HIV Status, sexual orientation, gender identity and/or expression, marital, civil union or domestic partnership status, past or present military service, family medical history or genetic information, family or parental status, or any other status protected by the laws or regulations in the locations where we operate. VMware will not tolerate discrimination or harassment based on any of these characteristics. VMware encourages applicants of all ages. Vmware will provide reasonable accommodation to employees who have protected disabilities consistent with local law.",IT/Computers - Software,"IT , IT/Software Development - Systems/EDP/MIS , IT/Software Development - DBA/Datawarehousing","Solution Architect/Enterprise Architect , Solution Architect/Enterprise Architect , Software Engineer/Programmer",8/3/2022,8 days ago
Cyber Security Specialist,Ridik Pte. Ltd.,102000-126000 SGD Per Annum,Permanent Job,2-5 Years,Information Security  Paas  Service Design  Cloud Applications  Azure  Cyber Security  High Availability  network connectivity  Cloud  Iaas  Applications Support  Network Security  Network Monitoring and Control Management  Security Architecture  Risk Management  Strategy  audit engagements  Compliance  design strategy ,"Must have professional experience working on Cyber Security and cloud domain
Certifications in AWS (mandatory) or Azure cloud (optional)
Security certifications like CISSP, CCSP, CISM, CISA, SANS (at least 1)
Strategy
Review the implementation of controls to improve Security posture for Cloud Native applications (including but not limited to microservices based architecture) conforming to the Bank's Global Information Security Policies and Standards
Work with various security service lines, product owners and Public Cloud Infrastructure services providers to evaluate various security solutions to be implemented for the Bank's cloud and container environments
Business
Create seamless development experience for our developers working with application and engineering team
Facilitate the implementation of container platform services with adequate security
Provide guidance on implementation of container service designs conforming to Global Information Security Policies and Standards
Processes
Responsible for building and operationalizing security review of Cloud Native and Containerized Applications utilizing Public Cloud Infrastructure (IaaS and PaaS services from AWS and Azure) as well on-premise microservice based platforms
Perform the Threat Modelling for critical Cloud Applications, including Crown Jewels, using MITRE ATT&CK Framework or STRIDE as applicable.
Support internal and external audits
Support cloud delivery teams in building security controls delivered as code
Support security architecture and design reviews for Cloud Native applications, including microservices based architecture
Support the validation of service design implementation for containerized and non-containerized services
Support the review and onboarding of security monitoring use cases for various security events
Have a good understanding of Network Connectivity for Hybrid and Multi-Cloud environments
Have good understanding of Cloud and On-premise Network Patterns, resiliency models, and high availability
Have a good understanding of end to end Network Security for defence in depth
People and Talent
Provide thought leadership in supporting the Bank's cloud security requirements and providing suitable solutions
Risk Management
This role has key responsibility for continuous improvements in the Domain(s)s approach to risk identification and mitigation, control management and audit engagement within the framework set out by the relevant authorities.
Governance
Process includes the procedures and protocols on Domain Risk Meetings, MOM Templates, Audit Engagements, Risk Approvals, Risk Extensions, Risk Assessments and Risk reviews done by UORM's and ensure consistency across domains.
Maintain central data pertaining to Applications Support Risk & Control.
Ensure Awareness of Rules of Engagement w.r.t Risk Management to all PSS Managers, stakeholders either directly or through UORM's and Leadership to ensure consistency across domains Work with internal and external auditors support auditing requirements
Regulatory & Business Conduct
Display exemplary conduct and live by the Group's Values and Code of Conduct.
Take personal responsibility for embedding the highest standards of ethics, including regulatory and business conduct, across Bank. This includes understanding and ensuring compliance with, in letter and spirit, all applicable laws, regulations, guidelines and the Group Code of Conduct.
Lead the Cloud and Container Security to achieve the outcomes set out in the Bank's Conduct Principles: Align with Bank's Cloud First and Secure by Design Strategy *
Effectively and collaboratively identify, escalate, mitigate and resolve risk, conduct and compliance matters.",Other,IT,Other Software/Hardware/EDP,16/3/2022,6 days ago
IT Infrastructure Project Manager - Cloud,Encora Technologies Pte. Ltd.,72000-96000 SGD Per Annum,Permanent Job,5-7 Years,Scalability  Agile Project Management  RedHat  Operating Systems  Itil  Project Delivery  Firewalls  Ict  Service Management  Active Directory  architects  Reliability  Procurement  Project Management  Presentation Skills  terminology ,"Key Responsibilities
Develop project plans and manage projects to their successful closure
Provide regular project status updates to stakeholders and maintain accurate project delivery forecast.
Work with Security, Infrastructure, Application and Cloud Architects to ensure designs meet the required standards and are developed in a timely manner
Work with procurement teams to drive RFP and RFQ processes
Facilitate project delivery by enabling coordination between delivery teams includin internal as well as vendor delivery teams
Ensure projects comply to IT Security Standards and Bank Policies.
Identify and remove blockers/risks
Key Requirements
At least 3 years experience managing inhouse infrastructure IT projects and 2 years experience with Public, Private and hybrid cloud
Good understanding of fundamental Public Cloud concepts and terminology
Familiar with managing project milestones, RFP and RFQ processes
Basic understanding of Agile project management
Strong communicator and good with presentation skills
Experience working with vendors and inhouse stakeholders",Other,Banking,Product Manager - Auto/Home/Personal Loan,16/3/2022,7 days ago
"Account Executive, Marketing Cloud - Philippines",Salesforce.com Singapore Pte. Ltd.,81600-162000 SGD Per Annum,Permanent Job,5-7 Years,Networking  Saas  Lead Generation  Forecasting  Tax  Business Acumen  Conflict Resolution  Selling  Digital Marketing  Copywriting  Customer Satisfaction  Audit  Able To Work Independently  Tagalog  Brand Awareness ,"The Account Executive creates, identifies and closes sales for the Salesforce Marketing Cloud within a specific geographical region. As the individual who represents the Salesforce Marketing Cloud and drives the revenue, this person must be a self-starting closer who can create a large pipeline of business within a short period of time. We look for business athletes who are aggressive team players - hungry, nimble and intelligent - with the ability and willingness to close a mix of complex enterprise and more transactional deals.

Responsibilities:
Create and drive revenue within Accounts in Philippines
Generate business opportunities through professional networking and cold-calling.
Drive brand awareness, campaigns, and lead generation via networking, associations, etc.
Meet and exceed all quarterly and annual sales quotas.
Own the sales cycle - from lead generation to closure.
Develop strategic enterprise business plan.
Maintain account and opportunity forecasting within our internal SFA system.
Ensure 100% customer satisfaction and retention.
Requirements:
BA/BS preferred or equivalent work experience with demonstrated proficiency.
A proven sales hunter and closer.
6-12 years of software sales (SaaS) experience.
Strong preference for Digital Marketing in enterprise sales experience.
Proven track record of sales excellence in Philippines
Fluency in Tagalog
Be able to work independently & as part of a team in a fast pace, rapid change environment.
Superior professional presence and business acumen.
Experience selling at the C level - CMO is a plus.",Other,Sales/Business Development,Other Sales,16/3/2022,7 days ago
Cloud Platform Incident Manager - Associate,"Jpmorgan Chase Bank, N.a.",84000-168000 SGD Per Annum,Permanent Job,5-7 Years,Azure  Big Data  Application Development  Problem Management  Gcp  Itil  Incident Management  massive  Service Management  Critical Thinking  Career Development  Root Cause Analysis  cultural diversity  Pressure  Bridge  Team Work  collaborative culture  Financial Services ,"DESCRIPTION/RESPONSIBILITIES:
Our customers, clients and communities matter to us at JPMC, and we recognize that in order to deliver a first class service, it's our people that do this, without exception, in a first class way.
There's never been a more exciting time to work in Technology; and with our investment in Digital and Cloud native technologies, at JMPC we want to give talented people like you, an opportunity to work with us at the leading edge.
The teams we build are as diverse and culture rich as the communities we serve and we consider that to be a foundation stone for our thriving working environment.
We're really excited to be expanding our Production Management team in Singapore, and we're looking for hands on full stack minded engineers from all technical disciplines who are commercial, intellectually curious, customer obsessed, and love solving complex problems. In return we'll help you expand your skills as you'll be working as part of a Global team, supporting an innovative cloud based technology platform for the firm.
As part of JPMorgan Chase & Co.s global team of technologists and innovators, your work will have a massive impact, both on us as a company, as well as our clients and our business partners around the world.
Responsibilities:
Working alongside our team of technologists from around the world, you will become a member of our expanding Global Production Management function supporting dedicated lines of business for the firm.
It is our passion to collaborate with our colleagues who are developing our technology platforms to deliver legendary service in a secure, value-adding, scalable and resilient way. This means with your deep knowledge of product design, development, coding, analytics, cyber security and chaos engineering, we'll bring out the best in you to help solve complex and mission critical problems, internally and externally.
In practical terms, this means supporting the platform on a day to day basis at an infrastructure, application and customer journey level.
We do this proactively through regular failure mode analysis and chaos testing, supporting change development and delivery through the CI/CD pipeline and reactively through eyes on glass, incident and problem management whilst constantly looking for opportunities to drive forward automation and improvements.
We also Own and drive incident management bridge calls and chats with application development, infrastructure teams, and senior leadership with the purpose of remediating customer impacting incidents quickly. Production Management establishes strong command and control of an Incident, establishing clear accountability and methodical evaluation of complex issue scenarios.
We provide competent and reliable adherence to critical process and procedure, and appropriate escalations in support of production incidents. Applying technical and environmental knowledge and experience to develop and drive appropriate work streams, forming paths to resolution.
We are also responsible for the distribution of clear and concise communications, summarizing incidents and the business/customer experience to a wide group of technical and non-technical audiences.
Core Requirements:
Minimum 5 years of experience within a technology environment is required
Minimum Bachelor's degree preferably in Engineering or Information Technology
Demonstrated ability in command center operations and incident management
Proven ability to lead with influence, work calmly under pressure, and collaborate with colleagues throughout the firm, to deliver for our customers and clients
Proven experience of working with ITIL disciplines, (Event, Incident, Problem, Change & CSI) ideally in Financial Services context.
Major Incident Management Experience
Extensive customer service and client interaction skills
Experience conducting root cause analysis, documenting findings, and designing plans to rectify production issues
Possess critical thinking and troubleshooting skills.
Ability to think and act independently to resolve production issues.
Demonstrates excellent verbal and written communication skills necessary to work effectively with a variety of individuals and organizations
Working knowledge and experience with cloud-based technologies and solutions including but not limited to; AWS, GCP and Azure, with experience in the following AWS-based technologies:
+ EC2
+ S3
+ RDS
+ EKS
+ Route 53
+ AWS Networking and Routing
+ IAM
+ Amazon KMS
Exposure to modern database technologies including CockroachDB is desirable.
Working knowledge of cloud-native monitoring platforms including:
+ Prometheus
+ Thanos
+ Grafana
+ ElasticSearch
Able to work a 12 hour shift pattern as determined by the hiring manager (work schedule will include a weekend).
Secondary Skills
Experience and knowledge of any of the following would be an advantage:
Financial Services products, services and the digital and mobile technologies used to deliver them.
Working in an SRE construct
Agile and DevOps principles
Service Level and Vendor Management
Highly available, high scalable application/service/database support
Architecture, design and business processes
Application, data and infrastructure architecture disciplines
Service Management tools such as ServiceNow and related processes
Distributed Tracing, particularly the OpenTracing standards and associated technology stack (Jaeger etc.)
Financial control and budget management
When you work at JPMorgan Chase & Co., you're not just working at a global financial institution. You're an integral part of one of the world's biggest tech organizations. In our global technology centers, our team of 50,000 technologists design, build and deploy everything from enterprise technology initiatives to big data and mobile solutions, as well as innovations in electronic payments, cybersecurity, machine learning, and cloud development. Our $11B annual investment in technology enables us to hire people to create innovative solutions that are transforming the financial services industry.
At JPMorgan Chase & Co. we value the unique skills of every employee, and we're building a technology organization that thrives on diversity. We encourage professional growth and career development, and offer competitive benefits and compensation. If you're looking to build your career as part of a global technology team tackling big challenges that impact the lives of people and companies all around the world, we want to meet you.
To apply for this position, please use the following URL:
https://ars2.equest.com/response_id=188d12529c4778c65d7493f4066de557",Other,"IT , Banking","Product Manager - Auto/Home/Personal Loan , Other Software/Hardware/EDP",,7 days ago
Bid Support Engineer,Aluminium Offshore Pte. Ltd.,48000-60000 SGD Per Annum,Permanent Job,2-5 Years,Change Management  Cloud Computing  Technical Training  Windows  Linux  Technical Support  Troubleshooting  Construction  Hardware  Architect  Customer Care  Fabrication  Project Management  Writing  Disaster Recovery ,"Manage technical negotiations and be responsible for technical compliance of all tenders/bids
Review tender documents received by the Company, participate in the construction and writing of the proposals, and generate the required technical information and deviations list for a tender
Effectively coordinate with internal departments for the best and competitive solutions
Recommend alternative technical solutions where these may be allowed and lead to a better product/ cost effectiveness
Effectively write, present and communicate competitive bids to both internal and external stakeholders, compiling all queries and requests for additional information for communication to Clients and participate in tender clarification meetings
Coordinate and liaise with Clients and internal departments to ensure timely responses to bid submissions and technical queries
Develop new methodology for workflow improvements
Assist BD Manager to review and advise on contractual matters
Provide technical training to other staff in the team/company.
Qualification
Degree in engineering with at least 3 years of relevant experience
Familiar with techno-commercial bids an tenders, preferred in the offshore fabrication industry
Possess strong technical knowledge and experience
Experience with project management will be an advantage
Result-oriented, be of positive attitude, independent, responsible, fast and accurate with sharp focus on winning projects
Strong written and oral skills",Other,Manufacturing/Engineering/R&D,Other Production/Engineering/R&D,16/3/2022,5 days ago
"Senior Project Manager, Loan Platform",Standard Chartered Bank,160008-190008 SGD Per Annum,Permanent Job,10-15 Years,Confluence  Data Management  Information Technology  JIRA  Cloud  Scope Management  Analytical Skills  Governance  Loans  Problem Solving  Risk Management  Project Management  Team Management  Communication Skills  Banking  Finance  Reporting  Corporate Finance ,"About Standard Chartered
We are a leading international bank focused on helping people and companies prosper across Asia, Africa and the Middle East.
To us, good performance is about much more than turning a profit. It's about showing how you embody our valued behaviours - do the right thing, better together and never settle - as well as our brand promise, Here for good.
We're committed to promoting equality in the workplace and creating an inclusive and flexible culture - one where everyone can realise their full potential and make a positive contribution to our organisation. This in turn helps us to provide better support to our broad client base.
The Role Responsibilities
The successful candidate will be part of the global credit market Technology team covering Corporate Finance, Equities and Credit Trading.
Deliver LoanIQ project
Ensure deliverables comply with the Bank project management policies and the highest standards of good governance are maintained. This will include reporting to senior management through formal committees/reports, working with Technology, PMO and COO colleagues, and management of these processes
Scope management: Work with business stakeholders to manage delivery scope, schedule, and mitigation of identified risks. Drive cross-team coordination and prioritization of work relating to Products, Segments, T&I
Develop and execute the overall plan and analyze backlog and priorities which impacts the schedule and budget variance which in turn contribute to meeting the overall objectives of the Project
Identify, assess, track and mitigate issues and risks at multiple levels.
Risk and Governance management: manage the overall project risk profile, track risk aging, work-through escalations, change governance and related issues. Implement the risk mitigation plans.
Organise and facilitate governance meetings
Reporting: Measure, monitor and report progress to stakeholders at various levels of organisation across the enterprise with the right quality and consistency in content. Implement Project & Programme communication plans and review status reports prepared by Project personnel and modify schedules or plans as required.
financial management: Analyse and report program financial variance and take corrective action to keep financials and run rate healthy.
Drive effective teamwork, communication, collaboration and commitment across multiple disparate groups with competing priorities.
Team management will be required
Our Ideal Candidate
Technology skills
Strong experience with LoanIQ and related systems (Data, Back-Office/Finance)
Ability to learn new tools/systems (risk, processing systems) and understanding technology and functional designs
Strong knowledge of PL/SQL and Excel, Powerpoint, JIRA, Confluence
Broad understanding of technology & modern stacks
Cloud (public, private) and data classification and security knowledge or experience
Soft skills
Strong communication and interpersonal skills
Proactive, self-starter, autonomous Self-motivated, multi-tasking, with strong analytical and problem-solving skills, solution oriented with proven results
What we are looking for in the candidate
Candidate background - The candidate must have 10+ years of relevant experience
With banks or product companies with strong project management skills
Delivering LoanIQ related projects onboarding, upgrades, enhancements
Key expectations
Strong Loan Products front-to-back management
Strong LoanIQ system expertise
Strong Project management expertise
Apply now to join the Bank for those with big career ambitions.
To view information on our benefits including our flexible working please visit our career pages. We welcome conversations on flexible working.",Other,"IT , Banking","Product Manager - Auto/Home/Personal Loan , Other Software/Hardware/EDP",16/3/2022,4 days ago
Network Engineer – Cloud and On-Premise Network Services,Zenith Infotech (s) Pte Ltd.,60000-96000 SGD Per Annum,Permanent Job,2-5 Years,Switches  Azure  Network Administration  Ccnp  DHCP  Routing  Wireless  Cisco Routers  Asa  Authentication  Vpn  Mpls  Project Management  Ip ,"This is a 12 months contract assigned to our clients
Work Location: near Dover MRT
Salary Range : $5,000-$8,000 (depends on the experience)
Job Scope
1. Installation and configuration of network equipment and services;
2. Management and implementation of network infrastructure projects;
3. Provision of 2nd level operational support;
4. Evaluating and recommending new network technologies or solutions for
possible deployment;
5. Working with vendors and users on the implementation and maintenance of
network infrastructure;
6. Development and implementation of operational procedures to improve
productivity and efficiency;
7. Monitoring of service usage, troubleshoot network outage and resolve network
issues.
8. Resourceful person for solving complex user application problems and
integration issues pertaining to network.
Qualification & Work Experience
1. Recognised qualification in Computer Science/Computer Engineering or a
relevant discipline;
2. Minimum 2 years relevant experience with knowledge and experience in
supporting TCP/IP wired and wireless network and system administration;
3. Having Cisco Certified Network Professional (CCNP), AWS Certified Solutions
Architect Associate, Microsoft Certified Azure Administrator Associate,
Project Management and the following network administration skills will have
an advantage
4. Cisco ASA VPN and Firewall
5. Cisco routers, Nexus and Catalyst switches
6. Cisco Unified and SDA Wireless
7. Cisco CMX and MSE
8. Internet routing, MPLS and IPv6
9. Blue Coat Packetshaper
10. Cisco Network Management Software (DHCP on CNR, Prime Infrastructure
and ISE for TACACS+ and Radius)
11. Solarwinds Network Management Software (IPAM, NPM, IPSLA, Kiwi Syslog)
12. F5 BIG IP suite including LTM, APM, ASM, AFM and AAM
13. 2FA solution (SafeNet Authentication Manager) and Microsoft Multi-Factor
Authentication
Attributes
1. Have strong analytical and good problem solving skills
2. Able to work independently and be a strong team-player
3. Able to multi-task and to prioritise work in order to meet set targets
4. Good written and verbal communication skills in English
5. Keen learner, constantly seeking to acquire relevant knowledge and skillsets",Other,IT,Other Software/Hardware/EDP,16/3/2022,6 days ago
Senior Network Engineer,Avnet Asia Pte Ltd,60000-108000 SGD Per Annum,Permanent Job,5-7 Years,Microsoft Azure  Ccna  Ccnp  Amazon Web Services  Wireless  Network Design  Networking  Cloud  Firewalls  Troubleshooting  Project Management ,"Job Summary:
Designs, analyzes, plans and modifies internal company networks. Ensures optimum integration level of software products, infrastructure, and data based on business needs, communications systems, and evolving technologies. Develops and evaluates network performance criteria and measurement methods.
Principal Responsibilities:
Provides technical expertise in the management of company networks; tests and analyzes network facilities, including network control software, routers, switches, lines, modems, adapters and servers.
Installs, supports and/or maintains LANs and/or WANs; evaluates and recommends networking product and software upgrades.
Performs technical analyses of software, hardware and transmission facilities using various diagnostic tools in support of efficient network operations.
Monitors data traffic and controls network resource performance to ensure high-quality transmission.
Identifies, diagnoses and resolves technical problems related to network failure/integrity and usage of PC hardware and software.
Provides technical data/voice support to users and performs data/voice troubleshooting to isolate and diagnose network problems.
Analyzes network needs and recommends changes in design and/or procedures.
Contributes to the design of data/voice network architectures and integrations.
Evaluates data/voice hardware and software requirements and capabilities and makes appropriate recommendations based on findings.
Installs, configures, tests, and troubleshoots network hardware and software.
Establishes secure environments for networks being installed.
Gathers statistics on performance capacity and availability.
Other duties as assigned.
Job Level Specifications:
Extensive knowledge and application of principles, theories and concepts. Complete knowledge of all job functions and the broad industry best practices, techniques and standards.
Develops solutions to complex problems where analysis of situations and/or data requires in-depth evaluation of variables. Determine best approach to achieve results and provide suggestions to improve policies and procedures.
Work is performed independently and requires the exercise of judgment and discretion. Exercises considerable latitude in determining objectives and approaches to assignments. Work may be reviewed at a high-level.
May represent the organization as a primary contact on assignments and/or projects. Interacts with senior professionals and management and frequently coordinates work between departments or organizations.
Actions may impact the organization. Failure to accomplish work will result in the inability to reach crucial organizational goals. Erroneous decisions may have a prolonged effect resulting in the expenditure of substantial resources.
Work Experience:
Typically 5+ years with bachelor's or equivalent.
Education and Certification(s):
Bachelor's degree or equivalent experience from which comparable knowledge and job skills can be obtained.
Distinguishing Characteristics:
Cisco Certified Network Professional (CCNP) or equivalent certification required",Other,IT,Other Software/Hardware/EDP,16/3/2022,6 days ago
0384 - Technical Sales Engineer / Product [ understanding our complete range product],The Supreme Hr Advisory Pte. Ltd.,36000-54000 SGD Per Annum,Permanent Job,0-2 Years,Azure  Data Structures  Google Cloud Platform  Amazon Web Services  Ec2  C#  Adaptive  Modeling  Architectural  Electrical  Product Engineering  Plc  Technical Product Management  Sound Design  Electronics ,"Bukit Batok Crescent Singapore
Attractive Salary Package
Company Benefits & Incentives
Career Progression Opportunities!
5 Days ; 9am - 6pm
Interested applicants can also send your resume to [HIDDEN TEXT] and allow our Consultant to match you with our Clients. No Charges will be incurred by Candidates for any service rendered.
Job Responsibilities:
Develop a thorough understanding of our complete range of product
Responsible for preparing quotations, proposal according to customers requirements
Plan sales visits, customer calls
Service existing clients and proactively identify and develop new customers and markets
Conduct product training and presentation to customers
Follow up on sales lead, sales orders and deliveries
Provide application/product support to customers and internal sales team
Provide post sale and presale application and sales support by analyzing and recommending solutions to meet customer's needs.
Using technical skills to demonstrate to potential customers the usefulness of the product and how it may suit the customer better than competing products.
Industry: Electrical & Electronics
Requirement:
Diploma/ Degree in Electronics / Electrical / Engineering/ Industrial/ Mechatronic/
No experience required/ Entry level candidates are welcome to apply
Passion for automation, with creative and adaptive approaches
Good communication skill and ability to communicate technical concepts clearly and effectively
Training on products will be provided
Skills :
PLC programmable logic controller programming, touch panel, Control And Automation
Compensation :
Basic Salary Range x 13 months: SGD2,200-3,500 (not inclusive of transport allowance, bonus/commission)
Allowance Transport: SGD500 min (applicable if you have own car)
Bonus: 1 2 months depending on performance
Benefits:
Mobile phone
Medical, Dental & Insurance (Employees FlexCare, GH&S, GPA, GTL)
Miscellaneous allowances
Parking
Remarks :
We provide opportunities for career advancement within the company.
Outstanding career advancement opportunities await our staff",Other,Sales/Business Development,Other Sales,16/3/2022,5 days ago
"Product Analytics Manager, APAC",Delivery Hero Apac Pte. Limited,108000-216000 SGD Per Annum,Permanent Job,7-10 Years,Scalability  Big Data  Google Cloud Platform  Agile  data engineering  Sql  Data Science  Google Analytics  Leadership  Qualitative Research  experimentation  Mathematics  Economics  Strategy  Statistics  Team Player ,"Roles & Responsibilities
At foodpanda, we're on a mission to redefine how technology, food, people and culture all connect across the 150 cities and 12 countries we operate in. Our Tech & Product teams are working on big challenges and complex scalability problems that come with processing upwards of 500 million orders annually. You'll play a key role within highly collaborative, cross-functional and agile squads comprised of frontend, backend and mobile engineers, in partnership with design and product owners.
Our tribes and squads operate in an open and fast-paced environment, with flat structures where everyone has a say. We are building large scale and complex systems where you can impact users on a global level whilst enjoying autonomy to influence within a flexible working environment. Here you can learn, thrive and grow to become a better engineer, designer or product manager.
Product Analytics Manager, APAC
We are looking for a Senior / Product Analytics Manager, APAC to join the product organisation that builds and scales the consumer-facing platform used by some of our most successful brands (foodpanda, foodora, mjam among others). The product team is split between Berlin and Singapore and is organised as cross-functional tribes that focus on different aspects of our user experience. This role is a leadership position within the analytics team that supports the tribes (Marketing & Partnerships, New Business etc.) in Singapore.
What's on the menu:
Lead a team of analysts supporting your domain; manage their motivation, growth and performance
Work with data engineering, experimentation, data scientists and other technical counterparts in optimising analytics infrastructure and simplifying workflows
Build strong working relationships with all key functional leads (Design, Engineering, Product, UX Research) for your domain
Support your analysts in delivering high quality work products; build and maintain the credibility of the analytics team as a key partner in product development
Work with senior product leadership to shaping product strategy, refine requests and understand how analytics can support in driving a lot of these initiatives
Educate product and business stakeholders on analytics/experimentation best-practices and contribute to data-based decision-making
Combine quantitative and qualitative insight to see beyond the numbers and understand what drives our business, providing insights to help product managers, designers, and engineers to decide which features to build and why.
What you can bring to the table:
You love to learn, are a critical thinker and creative problem solver who strives for excellence.
You help team members to grow in their career path and help guide individuals towards achieving their goals
8+ years experience in the Analytics space in fast-paced and dynamic environments, with at least some experience directly managing teams
You should love engaging people across the company at all levels with your enthusiasm for making positive change
Demonstrated experience with scientific methods in statistics, physics, economics, mathematics, data science or similar.
Solid experience in analysis and data wrangling skills, ideally in a big data ecosystem - SQL, python/R
Good to have:
Google Analytics - mastery in other tracking technologies can be used as an alternative (e.g. Adobe, Webtrekk, MixPanel, SnowPlow, Piwik, Tealium, Segment etc.)
You are a team player who loves to collaborate and work with stakeholders from different backgrounds in an international environment.
Experience with BigQuery and Google Cloud Platform
Good english communication skills
About foodpanda
foodpanda (small f) is the world's favourite way to order food online from the comfort of your home or office. Whether it's getting your hands on your favourite pasta, kebab or pizza, we believe that no one should have to suffer from hunger attacks ever again.
Our parent company, Delivery Hero, is a global leader in the food delivery industry processing over 3 million orders every day and operating in 40+ markets in the world, with 18,000 employees and approximately 500,000+ restaurant partners. In APAC, foodpanda operates in over 150 cities across 12 countries. Trivial problems can always become large technical challenges at scale. If you love technology, efficiency and simplicity as much as we do, there is no better place to experience this than in foodpanda.
We always genuinely care about experience, efficiency and scalability. We do not just solve technical problems but build the foundations for foodpanda's operations with the best tools on hand.",Other,IT,Other Software/Hardware/EDP,16/3/2022,5 days ago
