job_title,company,salary,job_type,years_experience,tech_stack,job_description,industry,function,roles,last_updated,posted_on
Linux Specialist,Avaloq Asia Pte. Ltd.,74400-141600 SGD Per Annum,Permanent Job,5-7 Years,Applications  Ldap  Cloud Computing  Shell Scripting  Scripting  Private Cloud  Operating Systems  System Administration  Databases  Linux  Front-end  Security Operations  Troubleshooting  Hardware  Job Descriptions  Writing  Banking  Disaster Recovery ,"Company Description
Writing the future. Together.

Avaloq is a value driven, fast-paced financial technology and services company and we are committed to developing the banking solutions of tomorrow.

By joining Avaloq, you'll become a key part of our effort to power the digital transformation of the financial services industry. Our ambition is big and bold to provide full end-to-end digital solutions by combining our leading efficiency with a flexible, responsible digital user experience. Headquartered in Zurich, Avaloq has over 2,000 employees globally. More information is available at www.avaloq.com.
Interested Applicants, please visit https://www.avaloq.com/en/job-openings to apply directly.
Job Description
Your Team
Platform Operations Team holds the fort to the Infrastructure and the Platform services to support Avaloq's internal and external clients on a day-to-day basis. Being part of a dynamic team, the SMEs are involved in the inception, building and operating of the Infrastructure and Platform services, collaborating closely with Applications, Security Operations and Engineering teams.
As an individual contributor, he/she will be reporting to the Infrastructure as a Service (IaaS) Team Lead. Also, he/she will work with the vendor team, network team, database specialist, backup and storage team, middleware team and deployment team.
This person is largely responsible for providing operational operating systems and services to the organization.
Your Mission
Installs / upgrades of Linux operating systems for in-house application
Installs application and database client software on servers, to interface with application server in a client/server setup
Configures and maintain clustering and failover for application / database servers to ensure scalability and availability
User administration on Linux systems including creates, modifies, and deletion of accounts, for user rights assignment and permission configurations, using LDAP in a multi-domain setup
Monitors and analyse system performance, detailing the system resource utilization versus user experiences and putting forth recommendations to improve users experience, ensuring high level of availability and usability.
Diagnoses and remediates operating systems and application issues
Scripting in Linux, to automate mundane daily routine tasks or repeatable installation tasks, with status reports on status of automated tasks, alerts on failed tasks and automated remedial actions for failed tasks.
Plans and implement backup and recovery strategy for the systems, performing system recovery tests on a periodic basis.
Implements system and user configurations and system hardening to comply with security policy
Performs impact analysis for hardware / operating system updates, patches and configuration changes
Writes and maintain technical system operating documents, detailing the systems functions, installation, configurations, backup and recovery procedures
Qualifications
What you need
Degree in Computer Science/Engineering or equivalent
Minimum 5 years of working experience in system administrator capacity
Certification in Linux
Experience in both virtualized and physical environments
Experience in supporting disaster recovery of Linux servers
Good knowledge of shell script programming and automation tasks.
Proficient in end-to-end troubleshooting involving network/security devices, operating systems, applications, databases, front-end etc.
Openshift and/or Cloud Computing experience (both private or public cloud)
Familiar with cloud infrastructure designs and implementations and the process from development to operations
Good oral and written communication skills with ability to present and discuss technical information in a way that establishes rapport, persuades others and gains understanding
Process oriented with good documentation and diagrammatic skills
You will get extra points for the following
Availability is key for each Avaloq client that uses our services.
Skillsets to design and implement automation in order to put each new client into operations in the fastest time is beneficial.
Additional information
Now let's talk about perks and compensation
We offer high flexibility in regards to working models (e.g. part time and home office models are possible depending on business requirements). Our base salaries are competitive and if you prove to be a superstar, you might even be entitled to an extraordinary achievement reward. Avaloq aims to share its success with all its employees by paying out Success Share Units depending on its performance in a given year.
At Avaloq we embrace diversity, we embrace difference. We are whole-heartedly committed to equal employment opportunities and we foster an inclusive culture where everyone's contributions are valued and their voices are listened to. We hire, compensate and promote regardless of origin, age, sexual orientation, gender identity or any other fascinating characteristics that make us different. Please note that our job descriptions are intended to be written in an inclusive and gender neutral language.
Don't be shy apply!

Please only apply online https://smrtr.io/8gzJF, preferably with pdf documents.
Note to Agencies: All unsolicited rsums will be considered direct applicants and no referral fee will be acknowledged.",Other,IT,Other Software/Hardware/EDP,15-03-2022,5 days ago
Senior Technical Lead - Teradata,Hcl Singapore Pte. Ltd.,72000-96000 SGD Per Annum,Permanent Job,7-10 Years,Teradata Sql  Cloud Computing  Agile  Javascript  Networking  Java  teradata data warehouse  Software Development  Teradata  technology solutions  Compliance  Accountability ,"HCL is hiring a Senior Technical Lead - Teradata
Requirement:
To be responsible for managing technology in projects and providing technical guidance or solutions for work completion
(1.) To ensure process compliance in the assigned module, and participate in technical discussionsorreview as a technical consultant for feasibility study (technical alternatives, best packages, supporting architecture best practices, technical risks, breakdown into components, estimations).
(2.) To develop and guide the team members in enhancing their technical capabilities and increasing productivity
(3.) To prepare and submit status reports for minimizing exposure and risks on the project or closure of escalations.
(4.) To be responsible for providing technical guidance or solutions ;define, advocate, and implement best practices and coding standards for the team.
TO APPLY
Please email to updated resume to [HIDDEN TEXT]
#teradata",Other,IT,Other Software/Hardware/EDP,14-03-2022,6 days ago
Senior Full Stack Developer (React / Node),Randstad Pte. Limited,96000-144000 SGD Per Annum,Permanent Job,2-5 Years,Aspnet  Reactjs  Kubernetes  Node.js  Cloud Computing  Nodejs  Design Patterns  REST  Typescript  Software Engineering  Javascript  Enterprise Software  Software Design  Docker  Web Api  Entity Framework  react.js  Loans  Shipping ,"About the Company
Our products are designed to give our customers access to capital to help them grow. Our customers are SMEs and startups that can't get loans from banks or other traditional financial institutions. We try to fill this gap by providing fast and flexible financing to businesses to fuel their success. We are pioneering a financing system that integrates lending with payments to achieve sustainable growth.
About the Job
Min 3+ year of successful track record of developing quality software products and shipping production-ready software in a fast growing environment.
Strong expertise on either JavaScript or GoLang and eagerness to learn new languages.
Strong expertise to break down complex product requirements into well-groomed user stories
Strong knowledge of REST and pub/sub design patterns.
Experience with relational and NoSQL database schema design and query optimization.
Experience with front-end and back-end frameworks such as React.js & s Node.js (express.js)
Experience with Scrum/Agile development methodologies.
Experience with CI/CD practices.
Experience with cloud computing services such as AWS/GCP/Alicloud.
Experience with Containerization (Docker and Kubernetes).
GOOD TO HAVE
Experience in multi-finance or fintech industry.
Experience with leading software engineering team.
Experience with monitoring tools such as Datadog, Sentry, and Splunk.
Familiarity with TypeScript
This is a PERM role and pay up to 12k per month commensurate with your experience and level.
Kindly send me with your updated CV to [HIDDEN TEXT] and we can jump on a quick chat to discuss it further.
EA(94C3609/R1332781)",Other,IT,Other Software/Hardware/EDP,15-03-2022,5 days ago
Software Engineer (Full Stack),M-daq Pte. Ltd.,96000-168000 SGD Per Annum,Permanent Job,2-5 Years,Mvc  Tdd  Scalability  Cloud Computing  Soap  Typescript  Agile  Javascript  Sql  Angular  Java  Ux  Agile Development  Process Improvement  titles  Writing ,"Key Responsibilities
Design, develop and maintain software that powers M-DAQ systems.
Help design the architecture, own development of major initiatives and modules.
Work in cross functional teams with product managers, UX designers and QA engineers to ship software on-quality and on-time.
Help level up the team; share knowledge, conduct code and design review; drive code quality and process improvement initiatives.
Write code that you are proud of, with extensibility, scalability and performance in mind.
Desired Skill Set andAttributes
Have a degree in computer science or an equivalent related field (bachelor's/master's).
Min. 3 years of server-side development using Java with a solid foundation in object-oriented analysis and design.
Experience in Spring framework (Spring Boot, Spring MVC, Spring Batch, JPA)
Knowledge of TDD and Unit Testing frameworks.
Have experience working with SQL DBs, writing custom queries and designing schemas
Knowledge of cloud computing platforms (AWS) is an added advantage.
Experience in the JavaScript ecosystem and used frameworks like ReactJS and Angular where you apply your in-depth knowledge in JavaScript and/or TypeScript.
Experience in service-oriented / microservices architectures (REST, SOAP)
Professional experience working in an agile development environment.
Soft Skills
Start-up mindset
Understand and practices the 12 Agile principles & 4 core values as stated by the Agile Manifesto
Must be a team player, someone who is unconcerned with titles and hierarchy in our flat organisational structure.
Someone who is really excited about problem solving and delivering innovative technology that carries real business value.
Ability to work hard and under pressure
Good communication skills in English
Always thinking of ways to improve current system
Willing to spend significant amount of time understanding the business in parallel with IT knowledge
Ability to solve problems in an efficient/innovative way",Other,IT,Other Software/Hardware/EDP,14-03-2022,6 days ago
Senior Solution Designer (Kenan),Singapore Telecommunications Limited,60000-114000 SGD Per Annum,Permanent Job,5-7 Years,Cloud Computing  Java  Project Delivery  Technical Support  Negotiation  Architectural  architects  Vendor Management  Project Management  Consulting  Able To Work Independently ,"Singtel Group is at the leading edge of technology development to improve the experience of our customers as they consume services across mobile, voice and data infrastructure, managed services, cloud computing, IT services, and professional consulting. To support that journey, we are searching for a Senior Solution Designer.
Key Responsibilities:
Provide application solution and design for projects/enhancement requests within the CS domain.
Perform design review.
Work closely with different technical groups and SMEs to fulfill E2E solution objective.
Ensure solutions conform to the strategic domain roadmap and adhere to the standards set by the domain architects.
Present solution walkthrough to all IT and business stakeholders for endorsement.
Work with vendors (local and offshore) to review detail application solution.
Review effort and negotiate costs.
Ensure quality control and governance over vendor deliverables through review and accept test plans and results from the vendors.
Provide support as and when required for timely resolution of critical and high impact incidents and during high profile events like roadshows and product launches.
To take up project management assignments, as and when required. Acquire knowledge in present and emerging technologies and standards for access, fixed and mobile networks.
Requirements:
Minimum 5 year IT working experience, with at least 2 years in leading E2E solution in complex IT projects involving multiple business stakeholders and vendors, preferably with Telco experience.
Understand architectural standards, guidelines, policies and best practice for technology.
Experienced in technical area: Database Query, Java and .Net framework.
Experience in Software delivery lifecycle and methodologies.
Experience in project delivery and high-pressure environment.
Telco domain knowledge in Kenan/Billing/CSG software knowledge will be an advantage
Strong negotiation and influencing skills.
Strong organization and time management skills.
Effective communication and interpersonal skills with other internal/external departments, and personnel of various levels.
A fast learner who is able to work independently with some guidance from the supervisors
We are committed to a safe and healthy environment for our employees & customers and will require all prospective employees to be fully vaccinated.",Other,IT,Other Software/Hardware/EDP,14-03-2022,6 days ago
FinTech Learning and Development (Training) Intern,Policypal Pte. Ltd.,9600-12000 SGD Per Annum,Permanent Job,0-1 Years,Cloud Computing  Amazon Web Services  Excellent Communication Skills  Talent Management  Management Skills  Leadership  Oral Communication Skills  Financial Management  Financial Planning  Business Acumen  Proactive  Administration  Strategy  Attention To Details  Team Player  Sales And Business Development  Content Development  Catering  Training Delivery ,"About PolicyPal
PolicyPal Tech Pte. Ltd. is one of the leading InsurTech companies in Singapore that believes in bringing tech and insurance together for families and communities to manage their insurance needs. We also believe in helping the community attain relevant knowledge on financial planning through gamification, and offering in-app credits incentives that can be used to help them get covered. PolicyPal Tech Pte. Ltd. is a policy management platform that helps users easily keep track of all their insurance policies on a single app. Since 2016, it has helped over 100,000 users manage their policies.
Under PolicyPal Group, Baoxianbaobao Pte. Ltd. (also branded as PolicyPalFA,) is wholly owned by PolicyPal Pte. Ltd., is an insurance broker and exempt financial adviser licensed and regulated by the Monetary Authority of Singapore.
About the role
We are looking for a FinTech Learning & Development (Training) Intern who thrives in a challenging, exciting and fast-paced start-up environment. He/she should be proactive, organized and able to manage multiple tasks simultaneously in a timely manner. The ideal candidate would be someone who is independent but also able to collaborate in a team environment. Reporting directly to our Head of Growth, you will play a key role in developing new business units.
Responsibilities:
Develop and implement training content and materials on InsurTech and Fintech
Plan and implement activity-based learning materials in training programmes
Identifying key market trends within the InsurTech and Fintech space, to develop new and optimise current training programmes
Support in administration and coordination of internal and external training programmes, along with other tasks assigned by direct line manager
Be exposed to shaping the strategy of learning and development programmes
Requirements:
Proactive and a believer in delivering high-quality work that supports the team and drives growth to the company
Excellent English communication skills - verbal and written
Attention to details to ensure prompt follow up with industry experts within the InsurTech & Fintech space
Great communication skills for reaching out to senior-level experts
Can-do attitude in the face of obstacles and a generally positive mindset",Other,Human Resources,Other Human Resource,14-03-2022,4 days ago
"Sales Representative, Small/Medium Businesses, Google Cloud - Singapore",Google Asia Pacific Pte. Ltd.,66000-132000 SGD Per Annum,Permanent Job,0-2 Years,Azure  Cloud Computing  Vmware  Vblock  Saas  Virtualization  CRM  Customer Experience  experimentation  Customer Contact  Selling  Sales Engineering  Customer Value  Advocacy  Audit ,"The area: Google Cloud
Google Cloud accelerates organizations ability to digitally transform their business with the best infrastructure, platform, industry solutions and expertise. We deliver enterprise-grade solutions that leverage Google's cutting-edge technology all on the cleanest cloud in the industry. Customers in more than 200 countries and territories turn to Google Cloud as their trusted partner to enable growth and solve their most critical business problems.
The role: Sales Representative, Small/Medium Business, Google Cloud - Singapore
Our team inspires leading companies, schools, and government agencies to work smarter with Google tools like Google Workspace, Search, and Chrome. You reach out proactively to show customers how Google Cloud solutions can help them become more productive, mobile, and collaborative. You'll maintain relationships with clients and work cross-functionally to devise solutions and support for Google's clients. Your guiding light is doing what's right for the customer, you will meet customers exactly where they are and provide them the best solutions for innovation. Using your passion for Google products, you help spread the magic of Google to organizations around the world.
Additional Role Description:
The Small- and Medium-sized Business (SMB) Sales team focuses on business development in relation to small and medium-sized businesses. The sales team's priority is to maximize business growth through strategic promotion, advocacy, and cultivation of partners. The team also participates in research and experimentation with data-driven, scalable solutions intended to improve conversion rate and customer value.
As a Sales Representative, you will communicate with customers and discuss/advocate the value of Google Cloud solutions. You will provide ideas for how we can improve our product or enhance the customer experience.
In this role, you will manage new initiatives/experiments, while also managing stakeholders across many different functional teams in order to execute quickly and drive success. You will also work to develop business growth through campaigns, partner development, and marketing events.
Responsibilities:
- Manage opportunities and work with cross-functional teams. Act as the primary customer contact for adoption-related activities.
- Deliver against assigned strategic goals while prioritizing an excellent customer experience for our customers.
- Drive business development, forecast accurately, and achieve strategic goals by leading customers through the business cycle.
- Partner with Sales Engineers and trusted Google Cloud Partners in order to maximize business results and cultivate opportunities with small/medium businesses.
Minimum qualifications:
- Bachelor's degree or equivalent practical experience.
- Experience selling Software as a Service, Infrastructure as a Service, or Platform as a Service.
- Experience discussing Platform and Infrastructure as a service.
Preferred qualifications:
- Experience in reaching and exceeding strategic goals in the technology industry with SaaS, PaaS or IaaS products.
- Experience using CRM systems (e.g. Salesforce).
- Experience in Technical or Sales Engineering within Computer Science or Information Systems.
- Knowledge and understanding of the technology and cloud computing market.
- Ability to speak and write in Korean fluently to present clients/agencies with new products, campaign results, and performance
- Ability to build influential relationships and deliver results in a cross-functional/matrixed environment.",Other,IT,Other Software/Hardware/EDP,15-03-2022,6 days ago
Cloud Engineer,Oversea-chinese Banking Corporation Limited,84000-162000 SGD Per Annum,Permanent Job,5-7 Years,Kubernetes  Azure  Cloud Computing  AWS  Scripting  Tuning  Python  Operating Systems  Apache Kafka  Docker  Ansible  Java  Virtualization  Linux  Troubleshooting  Hardware  Architect ,"Role:
Be an integral part of OCBC Group's Cloud team to build and operate the multi-cloud infrastructure and services. We leverage modern technology and stacks to support and scale the bank's applications and provide lasting value to our customers.
The Cloud Engineer will be part of a growing team that builds the bank's cloud-native platforms and enables the organization to build and run their applications in this new environment.
Responsibilities
Drive Group Tech Infra Cloud Service transformation towards Invisible Infrastructure which provide Seamless, Scalable, Elastic services to support business growth.
Balance stability and innovation with the appropriate combination of technologies (including private, public and hybrid cloud, virtualization, and containers).
Collaborate and work with the various stakeholders to develop technical solutions, plans and configuration for new technology infrastructure stacks.
Requirements
Possesses at least a Bachelor's Degree in Computer Science/Information Technology or equivalent.
Demonstrated knowledge of troubleshooting and tuning across services, operating systems, networks, and hardware.
Experience on large scale infrastructure private and public cloud design, build, operate and migration projects.
Experience of designing, deploying, and running Apache Kafka, Redis, and OpenShift/Kubernetes platforms is an advantage.
Apply directly at: https://ocbc.taleo.net/careersection/ocbc_external/jobdetail.ftljob=2200003I&tz=GMT%2B08%3A00&tzname=Asia%2FSingapore",Other,"IT , Banking","Product Manager - Auto/Home/Personal Loan , Other Software/Hardware/EDP",14-03-2022,6 days ago
IT Application Support,Goldbox Technologies Pte. Limited,36000-60000 SGD Per Annum,Permanent Job,2-5 Years,Application Architecture  Oracle  Cloud Computing  Erp  Information Technology  It Operations  Sql  SAP  Application Support  Networking  Itil  Java  Software Development  Technical Support  Troubleshooting  Teaching  Secondary Education  Customer Support  Pmp  Communication Skills ,"Summary of Role:
The IT Application Support is a Subject Matter Expert for business applications who provides the knowledge and expertise in a particular business or technical area for a project. They provide business application resolution, knowledge transfer, maintain knowledge database, and are able to resolve business application incidents within the scope and organization.
Job Specifications
Maintain subject matter knowledge database
Update tickets to ensure agents/system can provide status to user
Diagnose, investigate/resolve business applications incident
Provide guidance on how the area of capability can resolve an organizational need, and actively participate in phases of the software development life cycle
Verify technical reference information, including user guides, training manuals, and system requirements
Document processes and disseminate information to all relevant stakeholders
Job Requirements
Possess a bachelor's degree in IT, Computer Science or related discipline
2-3 years of experience in IT business application. Knowledge in large-scale ERP such as SAP or Oracle is an advantage
Related knowledge and experience in business management, system configuration, software development life cycle, systems testing, and business processes
Excellent documentation, as well as written and verbal communication skills",Other,IT,Other Software/Hardware/EDP,14-03-2022,5 days ago
Clinical Sales Specialist,Eurofins Clinical Diagnostics Pte. Ltd.,36000-43200 SGD Per Annum,Permanent Job,2-5 Years,Cloud Computing  Technical Sales  Negotiation  Ultrasound  Forecasting  Cell  Hospitals  theatre  Healthcare  Selling  Strategy  Technical Knowledge  Market Intelligence  Nursing  Presentation Skills  Life Sciences ,"Eurofins Clinical Diagnostics Pte Ltd, a subsidiary of Eurofins Scientific, a leading international life sciences company with a long history of global excellence in Testing for Life, analyzing everything that impacts health and safety is seeking highly motivated and service oriented sales executives to join our expanding operations in Singapore.
?
Responsibilities:
Ensure sales targets are met within a specific time period for the assigned territory.
Implement and execute sales strategies to improve market share and overall business growth.
Ensure consistent sales growth through identifying business opportunities and developing strategic accounts.
Manage existing and build new accounts.
Provide clinical information and benefits of the designated portfolio to medical professionals
Provide market intelligence and trends to remain current on industry and customer needs.
Optimize quality of service and contribute to client's satisfaction.
Build company image in the market as a reliable partner to the clients
Requirements:
BSc or Diploma in Biomedical Sciences, Medical Technology or equivalent.
Preferably with 2-3 years of experience in the medical/healthcare industry or prior working experience as medical technologist
Sales-driven, motivated and outspoken with good planning and organizational skills
Ability to communicate well with medical professionals
Strong communication and negotiation abilities",Other,Manufacturing/Engineering/R&D,Other Production/Engineering/R&D,14-03-2022,6 days ago
DevOps Engineer ( Web Solutions/ IaaS/ AWS/ Azure/ 5 Days/ Up $7000 ) #SGUnitedjobs,People Profilers Pte. Ltd.,60000-84000 SGD Per Annum,Permanent Job,2-5 Years,Kubernetes  Azure  Devops  AWS  It Infrastructure  Scripting  Information Technology  Network Infrastructure  Cloud Computing Iaas  Iaas  Website Design  Software Development  Infrastructure Support  Troubleshooting  Websites  Infrastructure Projects  Reliability  company website  Cloud-based  web solutions ,"? Industry: Web Solutions
? Location: Near Kaki Bukit MRT
? Working Hours: Monday Friday, Office Hour
? Basic salary + AWS + Project bonus + AVC
Responsibilities:
You will be working with various teams to assist in deploying their applications build as stand-alone/micro-service structure.
To implements various CI/CD pipelines for different projects through Bamboo or Azure DevOps.
To handles all deployments of various projects for environments in both cloud and on-premises.
Responsible for analyzing and proposing ideal infrastructure for projects with cost effectiveness and high reliability.
Responsible for monitoring the various health and performance attributes of the infrastructure.
Assist in the troubleshooting of the application with the development team for the different environments.
Demonstrated ability to work with a team and collaborate effectively with global team members to accomplish objectives
Good organizational skills and the ability to work in a fast-paced, results driven environment
Adhere to company processes to ensure quality, safety and business needs are met and enhanced
Job Requirement:
Diploma or Degree in Information Technology/ Computer Science or any other IT-related disciplines
Worked in AWS/Azure environments and implemented various services provided natively by those platforms.
Created/deployed containers in any infrastructure using Kubernetes or similar services.
Experienced in working with the development team for supporting their deployments and infra-related issues.
Experienced in support, maintain, deploy, and enhance cloud-based Infrastructure.
Good understanding of IaaS (infrastructure as a service)
Assist in scripting command line tools for internal workflows.
Strong candidates will be able to progress to Senior Role.
JOBID: 5WV5R5R
All Successful candidates can expect a very competitive remuneration package and a comprehensive range of benefits.

Kindly email your resume in a detailed Word format to [HIDDEN TEXT]
We regret that only shortlisted candidates will be notified

People Profilers Pte Ltd
EA Licence Number: 02C4944
Tel: 6950 9755
EA Registration Number: R1872533
EA Personnel: Lim Jing Yee, Lena",Other,IT,Other Software/Hardware/EDP,14-03-2022,5 days ago
Cloud Architect,Upper Spring Consulting Pte. Ltd.,90000-102000 SGD Per Annum,Permanent Job,5-7 Years,Kubernetes  Azure  Cloud Computing  Data Center  Networking  Project Delivery  Software Development  Technical Support  Security Architecture  Architect  Healthcare  architects  Strategy  Compliance  Pressure  Consulting ,"We are looking for a suitable candidate for the position of Cloud Architect to provide support services for our clients
Responsibilities
Plan, design, and support infrastructure solutions with IHH cloud-managed service team for implementation. This includes designing the cloud infrastructure and designing the security architecture e.g. data centers, AWS, Azure
Translate client requirements into solutions, and able to handle pressure in critical situations by always ensuring that client requirements are met i.e. solution design, POC verification, and traditional IT cloud solution design for public cloud projects
Assist in project delivery from a perspective of architecting, designing, and delivering capabilities to the existing environment from infrastructure through to systems and application
Provide various technical support and advice especially on the OS level.
Support implementation of the cloud solutions for the various applications and help define operational procedures if needed for that application post-go-live, for the cloud operators.
Requirements:
The ideal candidate should possess: Diploma/Bachelor degree in Computer Information Systems or related field
Minimum 3 years or above relevant experiences in IT Infrastructure engineering and cloud-based infrastructure
An in-depth understanding of Public/Private/Hybrid cloud solutions with a specific focus on AWS/Azure.
Experience in evaluating existing data center and digital strategies.
Experience in the Healthcare domain will be preferable.",Other,IT,Other Software/Hardware/EDP,15-03-2022,6 days ago
Business Development Consultant,Nova Maintenance Employment Agency Pte. Ltd.,74400-86400 SGD Per Annum,Permanent Job,5-7 Years,Cloud Computing  Coaching  Regulatory Compliance  Hospitality Industry  Administration  Strategy  B2b  Digital Marketing  Presentation Skills  Customer Satisfaction  Disposition  Business Development  Hospitality  Brand Awareness ,"Develop business plans with the assigned accounts
Design and develop strategic development strategies and plans
Provide assistance with implementing suggested plans and strategies
Oversee and examine new strategy progress and development
Educate, lead and supervise members of the business development team to ensure the project's achievement
Conduct complex analysis in order to find new market opportunities
Investigate existing products and services and compare them with competitors
suggest measures for improving customer satisfaction and loyalty
Handle business deals operations and activities
Oversee the implementation of different contracts
Build, encourage and maintain long-term relationships with key stakeholders
Create and present a detailed report for upper management
Previous working experience as s Business Development Consultant for (x) years
BSC in Business Administration or similar relevant field
A proven track record of providing actionable solutions
Excellent organizational and time management skills
Outstanding communication, interpersonal and leadership skills
Excellent presentation skills
Critical thinker and problem solver
How to use this Bus",Other,Marketing & Communications,Brand Manager,14-03-2022,6 days ago
"Account Executive (Strategic Expansion, Asia)",Workato Pte. Ltd.,72000-144000 SGD Per Annum,Permanent Job,2-5 Years,Cloud Computing  Customer Success  Databases  Forecasting  Tax  Soft Skills  needs analysis  Sales Process  Product Demonstration  Team Player  Articulate  Business Development  silicon  Audit ,"Application Instructions: Interested applicants please apply here: https://grnh.se/d7efcc562us
Workato is the only integration and automation platform that is as simple as it is powerful and because it's built to power the largest enterprises, it is quite powerful.
Simultaneously, it's a low-code/no-code platform. This empowers any user (dev/non-dev) to painlessly automate workflows across any apps and databases.
We're proud to be named a leader by both Forrester and Gartner and trusted by 7,000+ of the world's top brands such as Box, Grab, Slack, and more. But what is most exciting is that this is only the beginning.
Why join us
Ultimately, Workato believes in fostering a flexible, trust-oriented culture that empowers everyone to take full ownership of their roles. We are driven by innovation and looking for team players who want to actively build our company.
But, we also believe in balancing productivity with self-care. That's why we offer all of our employees a vibrant and dynamic work environment along with a multitude of benefits they can enjoy inside and outside of their work lives.
If this sounds right up your alley, please submit an application. We look forward to getting to know you!
Also, feel free to check out why:
Business Insider named us an enterprise startup to bet your career on
Forbes Cloud 100 recognized us as one of the top 100 private cloud companies in the world
Deloitte Tech Fast 500 ranked us as the 17th fastest growing tech company in the Bay Area, and 96th in North America
Quartz ranked us the #1 best company for remote workers
All full-time employees in Singapore will also have the following benefits:
Workato Stock Options at one of Silicon Valley's fastest growing startups
Flexible and personalized medical and wellness benefits (protection for hospitalization and surgical procedures, clinical outpatient visits, accident coverage and more...)
Up to 20 weeks of paid maternity leave, and 10 weeks of paid paternity leave
Responsibilities
We are looking for an exceptional Account Executive with a focus on Expansion to join our growing team in Asia. In this role, you will be involved in expanding Workato's footprint and drive wall to wall automation within customer accounts. You will also be responsible to:
Hunt for new business within existing customer accounts
Manage the entire sales process from prospecting to close
Meet and exceed annual and quarterly sales targets
Maintain accurate pipeline management with expert-level forecasting
Understand the product inside out, be technically sound
Ability to understand and articulate customer needs and requirements from both a business and technical perspective
Present, promote and sell products/services using well-formed arguments to customers; provide product demonstration to prospects
Perform cost-benefit and needs analysis of customers to meet their needs; proactively help customers to assess Workato throughout the decision process
Regularly evaluate market potential, track sales and status reports; analyze market to formulate plans to win and grow the business by working with Marketing, Customer Success, Business Development, and Product
Be a company builder
Share best practices back into the organization
Requirements
Qualifications / Experience / Technical Skills
At least 3-5 years of experience in a full cycle, closing role, in the technology/software industry
Experience in closing deals in Asia (excluding Japan)
Based in Singapore
Proven track record of consistently meeting or exceeding quota
Experience utilizing sales methodologies such as MEDDPICC, Challenger, Sandler, etc.
Previous experience driving large account expansion deals is a plus
Soft Skills / Personal Characteristics
An enthusiastic team player who's comfortable working in a fast-paced and evolving environment.
Ability to effectively prioritize tasks and manage time, even under high-pressure situations
A desire to build something new that can change the world, versus fitting neatly into a large company with an established static playbook.",Other,IT,Other Software/Hardware/EDP,14-03-2022,6 days ago
Business development consultant,Speed Mobile Shop Pte. Ltd.,78000-90000 SGD Per Annum,Permanent Job,5-7 Years,Asset Management  Cloud Computing  Team Leader  Negotiation  Coaching  Management Skills  Management Consulting  Regulatory Compliance  Financial Management  team effectiveness  Administration  Marketing  Strategy  Project Management  Research Skills  Digital Marketing  Writing  Consulting  Disposition  Business Development ,"We speed mobile shop pte ltd trading and marketing company looking business development consultant.
Design and develop strategic development strategies and plans. Provide assistance with implementing suggested plans and strategies. Oversee and examine new strategy progress and development. Educate, lead and supervise members of the business development team to ensure the project's achievement.Business development executive requirements. Degree in marketing,business administration or similar.Extensive sales Experience.Intuitive and insightful,particularly regarding human behaviour.Ability to generate revenue by identifiyng
pain points and suggesting suitable products or services.
professional yet affable disposition.Neat well groomed apperance.Great net working skills.Excellent written and verbal communication.Resourceful with outstanding research skills.",Other,IT,Other Software/Hardware/EDP,13-03-2022,5 days ago
Technical Support Supervisor,Oes Technology Pte. Ltd.,33600-38400 SGD Per Annum,Permanent Job,2-5 Years,Webex  Cloud Computing  Quality Assurance  System Administration  Performance Tuning  Wmi  Factory  Preventive Maintenance  Oral Communication Skills  Painting  Fabrication  Cctv  Advocate  Accountability  It Management  business innovation ,"Job Description :
1. Give Support to Project Manager
2. Site Survey for Potential Job
3. Tender Submission
4. Conduct Training for New Products
5. Attend to Customer Complaint
Requirements :
1. Diploma - (Electronic/Electrical/Mechanical)
2. Experience in Security Alarm System
3. Experience in Facial Recogniition System
4. Experience in Card Access System
5. Experience in CCTV System
6. Must be able to work Shift work
7. Must be able Standby Weekend/Public Holiday for Event",Other,IT,Other Software/Hardware/EDP,14-03-2022,6 days ago
