job_title,company,url
"Partner Success Leader, APJ, AWS Startups",Amazon,https://www.monster.com.sg/seeker/job-details?id=5456764&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Associate Solutions Specialist,Morgan Mckinley Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5466214&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"IT Assistants(Shift Work, Partial Work At Home)",Oaktree Consulting,https://www.monster.com.sg/seeker/job-details?id=5463903&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Senior Software and Automation Architect,Cisco International Limited Singapore Branch,https://www.monster.com.sg/seeker/job-details?id=5412628&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Manager (Security And Compliance),Avensys Consulting Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5412355&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Procurement Category Manager, Data Center Services Procurement",Amazon,https://www.monster.com.sg/seeker/job-details?id=5454321&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Solution Test Engineer (Smart Campus),Persolkelly Singapore Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5412038&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Senior Account Executive- SEA - Public Sector & Strategic Accounts,Flintex Consulting Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5411944&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Senior Technical Support Engineer,Viskou System Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=3975389&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Software Engineer,Vega Solutions Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5411920&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Golang Developer (Backend),Flintex Consulting Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5411968&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Professional Services Consultant,Infofabrica Consulting Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5460056&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
IS Cloud Applications Services Specialist,Flintex Consulting Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5411963&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
APJ Campaign Marketing Manager,Amazon Web Services Singapore Private Limited,https://www.monster.com.sg/seeker/job-details?id=5451688&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Network Engineer,Nera Telecommunications Ltd,https://www.monster.com.sg/seeker/job-details?id=5459601&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
APJ Campaign Marketing Manager,Amazon,https://www.monster.com.sg/seeker/job-details?id=5434951&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Lead, Development",Standard Chartered,https://www.monster.com.sg/seeker/job-details?id=5183374&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Data product owner - Chapter Lead,Dkatalis Private Limited,https://www.monster.com.sg/seeker/job-details?id=5472809&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Research Scientist, Bioinformatics",Hummingbird Bioscience Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5474722&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Principal Partner Development Manager,Amazon,https://www.monster.com.sg/seeker/job-details?id=5444934&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Junior IT Security and NW Specialist/Administrator,Transcosmos Zero Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5409659&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Senior System Analyst (Mobile),People Profilers Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=4221784&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Corporate Counsel, AWS Legal",Amazon Web Services (AWS),https://www.monster.com.sg/seeker/job-details?id=4945389&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Pre,Amazon,https://www.monster.com.sg/seeker/job-details?id=5444931&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Corporate Counsel, AWS Legal",Amazon,https://www.monster.com.sg/seeker/job-details?id=4945547&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Procurement Category Manager, Data Center Services Procurement",Amazon,https://www.monster.com.sg/seeker/job-details?id=5444930&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Sr. Business Development Mgr., AWS Data Exchange",Amazon,https://www.monster.com.sg/seeker/job-details?id=5444929&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Sales Operations Analyst, APJ Training and Certification Sales Operations",Amazon,https://www.monster.com.sg/seeker/job-details?id=5432033&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
APJ Campaign Marketing Manager,Amazon,https://www.monster.com.sg/seeker/job-details?id=5432031&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Senior Solutions Architect, Enterprise Singapore",Amazon,https://www.monster.com.sg/seeker/job-details?id=5432028&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Solution Architect, ASEAN, Oracle Apps on AWS",Amazon,https://www.monster.com.sg/seeker/job-details?id=4633505&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Oracle on AWS Sales Specialist, ASEAN",Amazon,https://www.monster.com.sg/seeker/job-details?id=4633502&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Enterprise Sales,Wiz Holdings Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5452649&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Engineer / Senior Engineer (Electrical),Offshore Technology Development Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5449573&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Enterprise Services Manager,Amazon,https://www.monster.com.sg/seeker/job-details?id=4646596&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Senior Cloud Architect,Amazon,https://www.monster.com.sg/seeker/job-details?id=4348310&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Principal Partner Development Manager - Global Systems Integrators, AWS",Amazon,https://www.monster.com.sg/seeker/job-details?id=5434958&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
IS Cloud Applications Services Specialist,Solvay Specialty Chemicals Asia Pacific Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5448143&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Data Engineer,Combuilder Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5447930&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Product Test Technician,Hyperscal Solutions Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5452794&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Project Assistant Manager / Manager,Sky & F Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5447854&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Business Development Associate, Greater China Region",Salesforce,https://www.monster.com.sg/seeker/job-details?id=5439154&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Business Development Associate, Greater China Region",Salesforce,https://www.monster.com.sg/seeker/job-details?id=5439112&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Senior Lecturer / Lecturer (Cloud Computing) - School of Information Technology,NYP Nanyang Polytechnic,https://www.monster.com.sg/seeker/job-details?id=4741022&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Manager, Services Program/Project Management",Salesforce,https://www.monster.com.sg/seeker/job-details?id=4814480&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Pre-Construction Engineer, Data Center Capacity Delivery",Amazon,https://www.monster.com.sg/seeker/job-details?id=5434949&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Enterprise Solution Engineer - Singapore,Salesforce,https://www.monster.com.sg/seeker/job-details?id=5439116&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
ERP Customer Success Manager,Pointstar Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=4277715&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Customer Engineer, Application Modernization, Public Sector, Google Cloud - Singapore",Google Asia Pacific Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5448201&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Amazon Connect Specialty Consultant,Amazon Web Services (AWS),https://www.monster.com.sg/seeker/job-details?id=3804613&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Cloud Engineer,Ailytics Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=4960004&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"FSI Audit Specialist, Worldwide Financial Services",Amazon,https://www.monster.com.sg/seeker/job-details?id=5434954&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Senior Solutions Architect, Enterprise Singapore",Amazon,https://www.monster.com.sg/seeker/job-details?id=5424349&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Sr. Business Development Mgr., AWS Data Exchange",Amazon,https://www.monster.com.sg/seeker/job-details?id=5434947&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Dev Ops Engineer,Net6tem Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5399105&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Solution Engineer, Vietnam Market",Salesforce,https://www.monster.com.sg/seeker/job-details?id=5439121&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Campaigns Marketing Manager, ASEAN Marketing",Amazon Web Services Singapore Private Limited,https://www.monster.com.sg/seeker/job-details?id=5451687&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Senior Software Engineer - Experiments (nodeJS, typescript)",Xendit Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5447673&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Research Fellow - Bioinformatician (Cancer Science Institute) - Dr Jason Pitt's Lab,National University Of Singapore,https://www.monster.com.sg/seeker/job-details?id=4376734&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
IT Technician,Ascend Com Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=4952654&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
IT Project Executive,Efficient Networks International (singapore) Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5396149&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Enterprise Cloud Architect,Synpulse Singapore Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5380877&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Staff Architect,Singapore Telecommunications Limited,https://www.monster.com.sg/seeker/job-details?id=5400066&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Senior Software Engineer (Golang) - B2B Fintech,Xendit Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5447674&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Account Manager,Techmatrix Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5396309&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Research Associate (3-year contract or till 31 Dec 2024), CCLAW",Hyperscal Solutions Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5452781&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Campaigns Marketing Manager, ASEAN Marketing",Amazon,https://www.monster.com.sg/seeker/job-details?id=5432026&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"FSI Audit Specialist, Worldwide Financial Services",Amazon,https://www.monster.com.sg/seeker/job-details?id=5432025&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Development Manager (Python Focused),Citi,https://www.monster.com.sg/seeker/job-details?id=5433078&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Technical Analyst,Msig Asia Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=4664451&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
R&D Software Engineer,Aztech Technologies Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5436887&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
APJ Healthcare Technical Lead,Amazon,https://www.monster.com.sg/seeker/job-details?id=4626201&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Research Manager, AWS Public Policy",Amazon,https://www.monster.com.sg/seeker/job-details?id=4935110&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"IT Assistants(Shift Work, Partial Work At Home)",Oaktree Consulting,https://www.monster.com.sg/seeker/job-details?id=5439375&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Senior Partner Solutions Architect - Security , Partner Solutions Architect",Amazon,https://www.monster.com.sg/seeker/job-details?id=5424350&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Network Engineer,Combuilder Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5435909&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Cloud Solution Architect (Raffles Place),Ntt Data Singapore Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5387955&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Business Development Associate,Salesforce,https://www.monster.com.sg/seeker/job-details?id=5426742&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Site Reliability Developer (Software systems),Combuilder Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5435917&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Site Reliability Engineer,Vungle Sea Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=4894504&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Senior Site Reliability Engineer,Vungle Sea Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=4894498&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Senior/ Site Reliability Engineer,Vungle Sea Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=4894502&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Full Stack Developer,Hyperscal Solutions Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5440870&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Oracle on AWS, APJ Sales Leader",Amazon Web Services (AWS),https://www.monster.com.sg/seeker/job-details?id=4636149&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Solution Architect, ASEAN, Oracle Apps on AWS",Amazon Web Services (AWS),https://www.monster.com.sg/seeker/job-details?id=4636147&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Oracle on AWS Sales Specialist, ASEAN",Amazon Web Services (AWS),https://www.monster.com.sg/seeker/job-details?id=4636139&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Enterprise Solution Engineer - Singapore,Salesforce,https://www.monster.com.sg/seeker/job-details?id=5426744&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Brand Technical Specialist - Cloud Platform,Ibm Singapore Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5387970&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Brand Technical Specialist - Cloud Platform,Ibm Singapore Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5387970&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Account Manager (ICT / CLOUD COMPUTING / IT SOLUTIONS / HUNTER SALES),Search Personnel Private Limited,https://www.monster.com.sg/seeker/job-details?id=5388574&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Business Support Systems Senior/Analyst (BSS),Sptel Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=4862530&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
IT Security Officer,Adera Global Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=4546962&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Senior Partner Solutions Architect,Amazon,https://www.monster.com.sg/seeker/job-details?id=5422704&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
APJ Healthcare Technical Lead,Amazon,https://www.monster.com.sg/seeker/job-details?id=4630880&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Pre-Sales Technical Consultant,Hkbn Jos (singapore) Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5092405&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Senior Manager/Manager (Infrastructure Architecture),Psa Corporation Limited,https://www.monster.com.sg/seeker/job-details?id=5400403&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Senior Blockchain Developer,Pundi X Labs Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5383278&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Business Development Consultant,Nova Maintenance Employment Agency Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5385913&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Product Manager,X0pa Ai Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=4430844&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
NetSuite Developer,Moore Stephens Llp,https://www.monster.com.sg/seeker/job-details?id=5429923&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Senior Software Engineer,Altonomy Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5383674&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
SAP SD/MM System Analyst,Remy Cointreau International Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=4748295&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Cloud Consultant,Ridik Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5388068&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Manager - Management Information Systems,Singapore Indian Development Association (sinda),https://www.monster.com.sg/seeker/job-details?id=5388092&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Global Account Director - Singtel Group - Opportunity for Working Remotely,Vmware,https://www.monster.com.sg/seeker/job-details?id=5423892&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Consultant (Microsoft Cyber Services),Microsoft Operations Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5386119&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Qlik Sense Developer,Versant Systems Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5387814&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"AWS Sponsorship Program Manager, APJ",Amazon Web Services Singapore Private Limited,https://www.monster.com.sg/seeker/job-details?id=4950824&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Lead Data Architect,One Consulting (global) Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5401228&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Lead engineering,Web Synergies (s) Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5428508&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Cloud Engineer (Raffles Place),Ntt Data Singapore Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5387958&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
IT Infrastructure Engineer (System Admin),BGC Group Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=4930070&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Manager, Business Desk",Amazon,https://www.monster.com.sg/seeker/job-details?id=4626203&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
IT Project Managers(Mindef Projects),Oaktree Consulting,https://www.monster.com.sg/seeker/job-details?id=5387009&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Database Administrator,Staffondemand Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5426127&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Engineering Manager,Digital Services Sg Six Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5429432&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Senior Technician,Staffondemand Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5426123&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Developers/ Testers,Staffondemand Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5426125&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Data Scientist - Machine Learning,Biofourmis Singapore Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5425325&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Senior Data Scientist - Machine Learning,Biofourmis Singapore Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5425332&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Senior Electrical Engineer,Staffondemand Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5426129&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Scrum Master,Staffondemand Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5426133&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Scrum Master,Staffondemand Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5426124&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Software Engineer (Fresh Grad),Rakuten Asia Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5425455&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
UX/UI Designer,Staffondemand Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5426131&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Research Manager, AWS Public Policy",Amazon,https://www.monster.com.sg/seeker/job-details?id=4934132&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Site Reliability Engineer (Cloud),Staffondemand Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5426139&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Production Support Engineer,Staffondemand Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5426140&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Production Support Lead,Staffondemand Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5426134&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Data Center Operations Trainee,Amazon,https://www.monster.com.sg/seeker/job-details?id=4060221&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Production Support Manager,Staffondemand Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5426128&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Marketing Specialist,Peoplebank Singapore Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=4706613&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Manager, Business Desk",Amazon,https://www.monster.com.sg/seeker/job-details?id=4622186&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Sr.Manager, Business Development",Amazon,https://www.monster.com.sg/seeker/job-details?id=4610954&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Administrative Executive,Knowledgehut Solutions Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5429151&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Cloud Container Engineer,Unisoft Infotech Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5373309&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Cloud Architect,Unisoft Infotech Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5373311&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Security Consultant (Application and Database Security),Ensign Infosecurity (cybersecurity) Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5371402&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Cloud Engineer,Infofabrica Consulting Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5371698&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Server Engineer,Horizon Software Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5375816&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Senior Executive - Client Services (Ref : MO),Iotalents Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=4842225&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
System Architect,Vision One Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5375458&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
IT Security Operation,Horizon Software Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5375815&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Telco Industry Marketing Manager,Amazon Web Services Singapore Private Limited,https://www.monster.com.sg/seeker/job-details?id=5375415&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
XC-10585 Market Data Application Support,It Consulting Solutions Singapore Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5373818&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Principal Software Engineer, TikTok",Tiktok Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5375366&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Strategic Account Manager,Mci Group Asia Pacific Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=4322407&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Sales Program Manager (Maternity Cover),Peoplebank Singapore Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5371424&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Data Engineer (Investment Management),Manpower Staffing Services (singapore) Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5375853&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Procurement Compliance Manager,Amazon Asia-pacific Resources Private Limited,https://www.monster.com.sg/seeker/job-details?id=5375476&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Senior Consultant - Data and Analytics,Infocepts Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5375957&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Digital Transformation Manager,Shanghai Tunnel Engineering Co (singapore) Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5375757&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
IT Manager,Ntuc Learninghub Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=4565810&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
RPA Support Engineer,Hey Cloud Technology Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5065649&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Junior IT Systems Engineer,Teleace (s) Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=4932492&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Customer Success Manager,Palo Alto Networks (netherlands) B.v. (singapore Branch),https://www.monster.com.sg/seeker/job-details?id=5372809&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Senior Partner Solutions Architect (Microsoft),Amazon,https://www.monster.com.sg/seeker/job-details?id=5404375&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Application Developer - Real Time Payments (L3),JP Morgan Chase & Co.,https://www.monster.com.sg/seeker/job-details?id=3769144&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Sr.Manager, Business Development - FSI Compliance",Amazon,https://www.monster.com.sg/seeker/job-details?id=4607639&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
