Cyber Security Consultants,Morgan Mckinley Pte. Ltd.,60000-120000 SGD Per Annum,Permanent Job,2-5 Years,Information Security  Vulnerability Scanning  Cyber Security  Information Technology  Network Security  Security Architecture  Defence  Security Operations  Risk Assessment  Ict  Risk Management  Compliance ,"We are assisting our client in the public sector to look for Cyber Security Consultants who are familiar with security architectures and cloud implementations.
The specialist is required to research and identify potential security risks using Threat and Risk Assessment framework, and develop actionable measures to be applied across systems for the Whole of Government.
What you will be working on:
Perform security risk assessments for large, national or Whole-of-Government projects or systems.
Explore technologies and best practices to support development of standards.
Support business initiatives through risk management, which involves performing security risk assessment to identify and analyse security risks, recommending risk treatment and mitigation measures, and assess residual risks.
Ensure that key security requirements are defined and designed into the systems, implemented in accordance to the security design, and in compliance with prevailing ICT security policies and standards.
Develop and review project specific security specifications and ensure alignment to assessed security risks, security requirements, prevailing ICT security policies and standards.
Review security architectures, designs and implementations to ensure compliance with prevailing ICT security policies and standards. Identify design gaps and recommend security enhancements.
Involve in designing artefacts (spanning design, development, and implementation) into enterprise systems that are aligned to security principles and overall Enterprise System Architecture.
Stay abreast of current and emerging security technologies for cloud and on-premises, as well as the associated security threats and risks. Design security architecture and control measures to mitigate the relevant threats and risks.
Align security architecture frameworks and standards with business strategies and functions.
Involve in scoping of security tests, reviews and audits, as well as reviewing the results of security tests, reviews and audits to ensure security assurance is achieved.
Partner with Ministry Chief Information Security Officer (MCISO) / Agency Chief Information Security Officer (ACISO), stakeholders, project teams, and outsourced vendors to ensure security objectives are achieved.
Manage stakeholder relationships to ensure that consulting services delivered meet their expectations.
What we are looking for:
Degree in Computer Science, Computer or Electronics Engineering or Information Technology or related disciplines.
Minimum 3 years of IT security experience in IT security consultancy, and security operations (which includes experience in management, deployment and maintenance of security for ICT systems).
Knowledge and experience in ICT security risk management methodologies and risk evaluation techniques.
Able to articulate cybersecurity risks, mitigation measures and residual risks orally and in writing to stakeholders, in an easily understood and actionable manner.
Knowledge of security technologies (such as SIEM, Log Management and Analysis Tools, firewall, cryptography, vulnerability scanning tools, endpoint security, identity and access management), and frameworks (such as MITRE ATT&CK framework), and security domains (such as network security, cloud security and application security).
Knowledge of system security architecture concepts including network topology, protocols, components and principles (e.g. application of Defence in Depth), and able to specify where and how security controls should be applied to or engineered into the security design.
Singapore Citizen only
If you meet the requirements, do apply with an updated CV. We would love to speak with you.
Only shortlisted candidates would be contacted.",Other,IT,Other Software/Hardware/EDP,17-03-2022,14 days ago
Ansible IT automation,Invosystems Solutions Pte. Ltd.,30000-42000 SGD Per Annum,Permanent Job,0-2 Years,Information Technology  Windows OS  Configuration Management  Operating Systems  Selenium  Docker  Ansible  Orchestration  Virtualization  Linux ,"Invosystems is looking for a team of fresh Poly Graduates / University Graduates or 1-2 years experienced to work in Information Technology
Ansible IT automation engine to automates cloud provisioning,
configuration management, application deployment,intra-service orchestration
You will be provided on the job training and guidance
You should have some basic exposure to Information Technology in some of the following areas
1) Windows OS / Linux operating systems
2) Servers, Storage, Networking
3) Cloud, Virtualization
4) System monitoring and administration
Some basic exposure to system programming areas to automate infrastructure provisioning
You should be self-learner and should have keen interest to develop a career in I.T Infrastructure",Other,IT,Other Software/Hardware/EDP,17-03-2022,14 days ago
Sales Coordinator (Japanese - Speaking),Fcs Careers Pte. Ltd.,36000-45600 SGD Per Annum,Permanent Job,0-2 Years,internet service  Ms Office  Excel  Excellent Communication Skills  Sales  Japanese Language Proficiency Test  Customer Support  Arranging  customer driven  Administration  Project Planning  B2b Sales  Customerfocused  Prepare sales reports  Employee Benefits  Budgeting  Team Player  Customer Service  Japanese  Information Technology and Network Security ,,Other,Sales/Business Development,Other Sales,17-03-2022,14 days ago
IT Product Support Specialist [Toa Payoh / 5 days / up to $3800] 7804,The Supreme Hr Advisory Pte. Ltd.,30000-45600 SGD Per Annum,Permanent Job,0-2 Years,Technical Documentation  Technical Writing  Quality Assurance  User Experience  Iis  Windows Server  Sql  Networking  Windows  Linux  Troubleshooting  Customer Support  Administration  Product Management  Communication Skills ,"IT Product Support Specialist
Monday Friday
9:00am-6:00pm
$2,500 -$3,800
Toa Payoh North
JOB DESCRIPTION
As an IT Product Support Specialist, you will play a key role in providing smooth transition from sales to deployment, and after-sales support and IT Administration to existing clients. This involves supporting them, providing necessary POC environment and conducting Internal Developer test, and ensuring Office SG and Cloud Infrastructure work properly. you will also perform competitive product test and provide ideas and solutions to improve the product. If you have a growth mindset, a customer-first focus, have experience with Windows server and are able to do at least 70% of the job responsibilities, we look forward to your application! As long you are willing to learn, we will be willing to teach.
RESPONSIBILITIES
You will be required to handle responsibilities over three broad areas, and any other assigned tasks and responsibilities:
Quality Assurance and Testing
Gather technical requirements and create test cases and test scripts to ensure quality performance
Gather non-technical requirements and create test cases and test scripts (i.e front end testing, user experience, pre-UAT)
Execute test plans and produce test summary reports
Use automated tools to perform tests
Support and incidence management
Manage product support portal & prioritize bugs
Respond to and follow through incident requests and tickets in a timely and proactive manner
Work with the development team to communicate defects and provide details related to the steps associated with each defect
Diagnose and troubleshoot product questions and issues for internal and external customers
Create and support the development of education module, technical documentation, help articles and instructional guides to educate end-users on how to use the product
Work collaboratively with potential customers to capture their technical and business needs. Deliver product demonstrations effectively to audiences of varied technical knowledge
Attend and handle customer enquiries, issues, complaints and feedback
Perform on-site product installations and configurations
IT administration - server, email, office wifi, remote support, troubleshoot, cloud infrastructure
Prepare and Review product releases and installers for customers
Provide product support to partners
Coordinate closely with internal technical and product management teams to align solution design with customers requirements
Work closely with the product teams to provide feedback on issues, manage feature requests and ensure a smooth transition from sales to deployment
SKILLS
Windows Server, IIS and MS SQL (must have knowledge and technical skills)
Able to maintain servers (Windows or Linux, backups) and do hardening
Networking (Ports , FW rule and configurations )
DNS routing , Load balancers
Project Management
Presentation & Communication skills
Writing & Technical Writing
Troubleshooting",Other,IT,Other Software/Hardware/EDP,17-03-2022,13 days ago
IT Product Support SpecialistToa Payoh/ 5 days】-7912,The Supreme Hr Advisory Pte. Ltd.,30000-45600 SGD Per Annum,Permanent Job,0-2 Years,Technical Documentation  Technical Writing  User Experience  Iis  Windows Server  Sql  Networking  Windows  Linux  Technical Support  Troubleshooting  Customer Support  Administration  Product Management  Communication Skills ,"JOB DESCRIPTION
As an IT Product Support Specialist, you will play a key role in providing smooth transition from sales to deployment, and after-sales support and IT Administration to existing clients. This involves supporting them, providing necessary POC environment and conducting Internal Developer test, and ensuring Office SG and Cloud Infrastructure work properly. you will also perform competitive product test and provide ideas and solutions to improve the product. If you have a growth mindset, a customer-first focus, have experience with Windows server and are able to do at least 70% of the job responsibilities, we look forward to your application! As long you are willing to learn, we will be willing to teach.
RESPONSIBILITIES
You will be required to handle responsibilities over three broad areas, and any other assigned tasks and responsibilities:
Quality Assurance and Testing
Gather technical requirements and create test cases and test scripts to ensure quality performance
Gather non-technical requirements and create test cases and test scripts (i.e front end testing, user experience, pre-UAT)
Execute test plans and produce test summary reports
Use automated tools to perform tests
Support and incidence management
Manage product support portal & prioritize bugs
Respond to and follow through incident requests and tickets in a timely and proactive manner
Work with the development team to communicate defects and provide details related to the steps associated with each defect
Diagnose and troubleshoot product questions and issues for internal and external customers
Create and support the development of education module, technical documentation, help articles and instructional guides to educate end-users on how to use the product
Work collaboratively with potential customers to capture their technical and business needs. Deliver product demonstrations effectively to audiences of varied technical knowledge
Attend and handle customer enquiries, issues, complaints and feedback
Perform on-site product installations and configurations
IT administration - server, email, office wifi, remote support, troubleshoot, cloud infrastructure
Prepare and Review product releases and installers for customers
Provide product support to partners
Coordinate closely with internal technical and product management teams to align solution design with customers requirements
Work closely with the product teams to provide feedback on issues, manage feature requests and ensure a smooth transition from sales to deployment
SKILLS
Windows Server, IIS and MS SQL (must have knowledge and technical skills)
Able to maintain servers (Windows or Linux, backups) and do hardening
Networking (Ports , FW rule and configurations )
DNS routing , Load balancers
Project Management
Presentation & Communication skills
Writing & Technical Writing
Troubleshooting
If you are interested to apply, kindly WhatsApp me your updated resume in DOC file and allow our Consultant to match you with our Clients.
Whatsapp: +65 8778 3126 (Nicole Tan)
Email: [HIDDEN TEXT]",Other,IT,Other Software/Hardware/EDP,17-03-2022,13 days ago
Analytics Solutions Architect - Acceleration Lab,Amazon Web Services (AWS),Not Specified,Permanent Job,3-6 Years,Analytics Solutions Architect - Acceleration Lab ,"DESCRIPTION

Are you a Data Warehousing specialist Do you like to solve the most complex and large-scale data challenges in the world today Do you want to have an impact in the development and use of new Analytics technologies Come join us

Amazon Web Services (AWS) offers a comprehensive set of services to handle every step of the analytics process chain including data warehousing, business intelligence, batch processing, stream processing, machine learning, and data workflow orchestration. Amazon Redshift offers a fully managed, petabyte-scale data warehouse that integrates cleanly with existing business intelligence tools. Amazon QuickSight delivers fast, easy-to-use business analytics and visualization for customers looking to build new applications. In combination with other AWS services, these core DW tools allow customers to extract the maximum business value from their operational and transactional data.

We are looking for a POC Specialist Solutions Architect to be a hand's on engineer who performs Proof of Concepts (POCs) on behalf of our customers and help them to adopt AWS services towards their successes. You will partner with other Solution Architects, Customer Account Managers, Business Development Representatives and the DW Service teams to enable customer adoption and revenue attainment. You will develop repeatable mechanisms, POC processes, white papers, blogs, reference implementations, labs, and presentations to build efficiency into the way that customers accomplish POCs.

Roles & Responsibilities:
. Have fun at work. As the right candidate, you will love what you do, and instinctively know how to make work fun. You will be dynamic, creative, entrepreneurial, and willing to take on any challenge.
. Migrate customer data. You will be hand's on with the customer's data and will work to load that data into AWS in order to run tests. These tests will be varied in nature and will be a combination
. Performance tune. As POCs are often speed races you will be responsible for performance tuning the environment, including, but not limited to data distribution, sharding/partitioning, rewriting SQL, etc.
. Present results. You will be responsible for gathering the POC results and sharing these with the customers in the way that the customer wants to receive information. This can include documentation, scoring, and live presentations of results.
. Exhibit thought leadership. Obsess over simplification. You have a passion for eliminating redundancy and establishing new practices with self-service solutions to allow customers to prove the value of AWS solutions quickly. You will evangelize others and share best practices through forums such as AWS blogs, whitepapers, reference architectures and public speaking events such as AWS Summit and AWS re:Invent. You will help develop and support the AWS internal community of Analytics technologists.
. Build great services. Act as technical liaison between customers and the service engineering teams, providing product improvement feedback to AWS developers and accelerating the adoption of new features in customer deployments.

BASIC QUALIFICATIONS

. 3+ years of experience in Data Warehouse, Data Integration and Business Intelligence technologies.
. Undergraduate degree or 6+ year's work experience in technical role
. 3+ years of experience in MPP platforms i.e. (Redshift, Teradata, Netezza, Greenplum, Vertica, etc.)
. 2+ years in Cloud Data Warehouse platforms (Snowflake, BigQuery,
Azure Synapse)
PREFERRED QUALIFICATIONS

. Excellent written and verbal skills
. Expert knowledge of on-premises DataWarehouse solutions.
. Experience managing customer Proof of Concepts and Pilots.
. Operational experience working with website/web services as well as traditional IT networking, operations, management, and security experience.
. AWS Solution Architecture certification or relevant cloud expertise.
. Working knowledge of software development tools and methodologies.
. Demonstrated ability to adapt to new technologies and learn quickly.
. Ability to present with a high degree of comfort speaking with executives, IT Management, and developers
. Experience with a programming or scripting language.
. Company- or regional-level recognition in the Database and/or Data Warehousing field (conference presentations, Meet-Ups, etc).
. Ability to understand complex application data flows and bridge the gap between technical and business app requirements.
. Graduate degree in Computer Science, Technology, Engineering or Math.
Amazon is committed to a diverse and inclusive workforce. Amazon is an equal opportunity employer and does not discriminate on the basis of race, ethnicity, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.",IT/Computers - Software,IT,Software Engineer/Programmer,04-03-2022,13 days ago
Corporate Business Development and Web Platforms Executive,Eprom Data Systems Pte Ltd,33600-42000 SGD Per Annum,Permanent Job,2-5 Years,Outlook  Microsoft Excel  Computer Hardware  Computer Networks  SEO  Data Visualisation  Lead Generation  Managed Services  Sem  eCommerce strategy  Instagram  Consumer Electronics  Fmcg  Content Management  Selling  Sales Process  Disposition  Business Development  Linkedin ,"Eprom Data Systems Pte Ltd (EDS) is a Singapore-based SME IT consulting and solutions provider with over 20 years of industry background dealing with cybersecurity, cloud, hybrid computing and managed services
As part of our strategy, EDS expanded into ecommerce and omni-channel solutions to serve the corporate sector through our initiative in Strategic Business Unit (SBU)
We are looking for suitable candidates who are hands-on and enjoy driving business growth with our subsidiary and affiliates
Candidates who aspire to be their own entrepreneur, can find suitable platform in our boutique outfit where you learn multiple areas of running an operation
Selected candidates can look forward to long runway for career development and a unique employee share ownership plan
Corporate Business Development and Web Platforms Executive
Job Requirement
ITE, Diploma in any discipline (Dip in IT has added advantage. Those without academic qualifications but with suitable working experience are welcome to apply)
Two to three years of working experience
Basic to intermediate knowledge in emarketplaces, such as Shopee and Lazada and their respective process flow
Comfortable with using technologies, social media platforms like Instagram, Tik Tok, WhatsApp, WeChat, live chat apps
Familiar with SEO, SEM and SMM process
Familiar with ecommerce apps, professional social media platforms such as LinkedIn are advantageous
Familiar with FMCG sector an advantage
Network and build relationships with key procurement partners and managers in specific industries
Set parameters of digital marketing where necessary
Basic analytical understanding and data visualisation techniques
Maintain and update of records, where necessary
Neat and tidy in sales process and administration flow
Possess good work ethics and teamwork
Enjoy communication
Ability to initiate conversation
Some travelling may be needed
Job Description
Drive business growth in corporate sector
Map and identifies opportunities from online platforms
Conversion of online leads to corporate account
Manage online chat lifecycle, respond and attend to enquiries
Draw up parameters and generate reports for data analytics objectives
Conduct outbound and handle inbound calls where necessary
Support senior managers
Attend to sales enquiries, prepare quotations and proactive follow-ups
Handle process when purchase orders arrive, liaise with internal team-mates
Synch up with customers to update where necessary
Support to source and communicate with suppliers for pricing and product information where necessary
Work towards pre-defined KPIs
Conduct research, analyses and plan strategies for partnerships to expand SBU's outreach
Only shortlisted candidates would be notified",Other,IT,Other Software/Hardware/EDP,17-03-2022,14 days ago
Infrastructure Engineer,Grabtaxi Holdings Pte. Ltd.,72000-108000 SGD Per Annum,Permanent Job,0-1 Years,Azure  Devops  AWS  Vmware  Information Technology  Logging  Networking  Windows  Mobile Devices  Itil  Network Security  Virtualization  Linux  Grocery  Hardware  Active Directory  rollout  Administration  Compliance  Articulate ,"Life at Grab
At Grab, every Grabber is guided by The Grab Way, which spells out our mission, how we believe we can achieve it, and our operating principles - the 4Hs: Heart, Hunger, Honour and Humility. These principles guide and help us make decisions as we work to create economic empowerment for the people of Southeast Asia.
Get to know the team
The Foundations team is responsible for cloud engineering and developer tools at Grab. We make an impact by building the automation and tooling that enable our platform and development teams to effectively and securely operate. Our team is made up of devops and infrastructure engineers. If you are looking for cloud infrastructure, devops, or devsecops opportunities, then you should join our team!
Get to know the role
We are looking for an engineer to automate management of cloud infrastructure and developer tooling. We believe a successful candidate has experience with one or more cloud environments, knowledge of devops concepts and practices, some scripting/coding ability and ideally some experience working in platform or CI/CD teams delivering functionality to developers, but if you believe you have what it takes then we'd love to hear from you either way.
This role is required because we have a large developer community and an ever more sophisticated set of tools and automation requirements. In return, you will get an opportunity to expand your skills into a number of different areas - from systems administration through to backend coding, integration with vendor systems, cloud automation and security, SRE and more.
The Day-to-Day Activities
You are responsible for automating common cloud operations - account/subscription creation and management
You spend time with security ensuring that their needs are built into automated guardrails for developer resources
You support the developer community in their needs, always with a view to self-service and automation where possible
You are responsible for the roll-out of new cross-cutting technologies - container clusters and service mesh, secrets management, monitoring and logging solutions and more
You are involved in the design and implementation of new configurations for cloud resource use
You bring a knowledge of new ways of doing things and can clearly articulate technical solutions both within and outside the team
The Must-Haves
You have Heart, Hunger, Honour and Humility
You have experience with one or more cloud environments (AWS, Azure preferred)
You are an experienced DevOps or DevSecOps practitioner, and have operated production services in cloud environments
You have experience with build and deploy tooling - jenkins, spinnaker, and similar
You have experience with automation for infrastructure deploy/manage - terraform, cloudformation, resource manager or similar
You can easily pick up new technologies and are keen to expand your knowledge
You have experience with micro-service architectures
Our Commitment
We are committed to building diverse teams and creating an inclusive workplace that enables all Grabbers to perform at their best, regardless of nationality, ethnicity, religion, age, gender identity or sexual orientation and other attributes that make each Grabber unique.
About Grab
Grab is the leading superapp platform in Southeast Asia, providing everyday services that matter to consumers. Today, the Grab app has been downloaded onto millions of mobile devices, giving users access to over 9 million drivers, merchants, and agents. Grab offers a wide range of on-demand services in the region, including mobility, food, package and grocery delivery services, mobile payments, and financial services across 428 cities in eight countries.
Join us today to drive Southeast Asia forward, together.",Other,IT,Other Software/Hardware/EDP,17-03-2022,14 days ago
DevOps Engineer,Grabtaxi Holdings Pte. Ltd.,72000-108000 SGD Per Annum,Permanent Job,0-1 Years,Kubernetes  Azure  AWS  Scripting  Information Technology  Logging  Networking  Python  Mobile Devices  Continuous Integration  Docker  Ansible  Java  Network Security  Linux  Grocery  rollout  Administration  Articulate  Financial Services ,"Life at Grab
At Grab, every Grabber is guided by The Grab Way, which spells out our mission, how we believe we can achieve it, and our operating principles - the 4Hs: Heart, Hunger, Honour and Humility. These principles guide and help us make decisions as we work to create economic empowerment for the people of Southeast Asia.
Get to know the team
The Foundations team is responsible for cloud engineering and developer tools at Grab. We make an impact by building the automation and tooling that enable our platform and development teams to effectively and securely operate. Our team is made up of devops and infrastructure engineers. If you are looking for cloud infrastructure, devops, or devsecops opportunities, then you should join our team!
Get to know the role
We are looking for an engineer to automate management of cloud infrastructure and developer tooling. We believe a successful candidate has experience with one or more cloud environments, knowledge of devops concepts and practices, some scripting/coding ability and ideally some experience working in platform or CI/CD teams delivering functionality to developers, but if you believe you have what it takes then we'd love to hear from you either way.
This role is required because we have a large developer community and an ever more sophisticated set of tools and automation requirements. In return, you will get an opportunity to expand your skills into a number of different areas - from systems administration through to backend coding, integration with vendor systems, cloud automation and security, SRE and more.
The Day-to-Day Activities
You are responsible for automating common cloud operations - account/subscription creation and management
You spend time with security ensuring that their needs are built into automated guardrails for developer resources
You support the developer community in their needs, always with a view to self-service and automation where possible
You are responsible for the roll-out of new cross-cutting technologies - container clusters and service mesh, secrets management, monitoring and logging solutions and more
You are involved in the design and implementation of new configurations for cloud resource use
You bring a knowledge of new ways of doing things and can clearly articulate technical solutions both within and outside the team
The Must-Haves
You have Heart, Hunger, Honour and Humility
You have experience with one or more cloud environments (AWS, Azure preferred)
You are an experienced DevOps or DevSecOps practitioner, and have operated production services in cloud environments
You have experience with build and deploy tooling - jenkins, spinnaker, and similar
You have experience with automation for infrastructure deploy/manage - terraform, cloudformation, resource manager or similar
You can easily pick up new technologies and are keen to expand your knowledge
You have experience with micro-service architectures
Our Commitment
We are committed to building diverse teams and creating an inclusive workplace that enables all Grabbers to perform at their best, regardless of nationality, ethnicity, religion, age, gender identity or sexual orientation and other attributes that make each Grabber unique.
About Grab
Grab is the leading superapp platform in Southeast Asia, providing everyday services that matter to consumers. Today, the Grab app has been downloaded onto millions of mobile devices, giving users access to over 9 million drivers, merchants, and agents. Grab offers a wide range of on-demand services in the region, including mobility, food, package and grocery delivery services, mobile payments, and financial services across 428 cities in eight countries.
Join us today to drive Southeast Asia forward, together.",Other,IT,Other Software/Hardware/EDP,17-03-2022,14 days ago
Data Scientist,Ai Palette Pte. Ltd.,60000-108000 SGD Per Annum,Permanent Job,2-5 Years,Machine Learning  Git  Natural Language Processing  Software Engineering  Computer Vision  Data Mining  Gcp  Data Science  Python Programming  Text Mining  Databases  Software Development  Statistics ,"WE'RE LOOKING FOR A DATA SCIENTIST
We are looking for a passionate NLP enthusiast who will be leading the Data Science division and core development of our AI Platform that will ideate products of the future. As a lead Data Scientist, you will be working hand in hand with the Head of Data Science and CTO on the toughest and most challenging problems in NLP handling multiple languages and context identification using public data that includes social media. You will get the opportunity to work on generative text algorithms and add feathers of patents and trade secrets to your cap.
Duties And Responsibilities
Understand customer and business needs, identify areas for investigation, scope and frame them as technical problems to be solved
Define hypotheses, develop and execute necessary tests, experiments, and data analyses to prove or disprove them
Build quick model prototypes using both proven and experimental techniques
Design data models and complex end-to-end data processing/machine learning and deploy them in production with the DevOps team.
Communicate with stakeholders on data science initiatives in a clear and concise manner
Requirements
You have a Bachelor or Masters in Computer Science, Electrical/Computer Engineering, or Mathematics/Statistics.
You deeply understand machine learning, deep learning, data mining, algorithmic foundations of optimization, probability, and statistics.
You are proficient in one or more of the following domains: natural language processing (NLP) and text mining, unsupervised/semi-supervised learning.
Prior experience of 3+ years in industrial data science related to NLP- Familiarity with one or more of the open-source NLP frameworks (NLTK,SpaCy, ELMo, BERT, ULMFiT, ERNIE)
You are familiar with relational databases and NoSQL databases
You are a self-motivated, independent learner, and are willing to share knowledge with and learn from team members
You are a detail-oriented and efficient time manager in a dynamic working environment
You are able to communicate well in English both verbally and in written communication, as well as convey data insights and results with effective visualizations
Proficiency in Python programming in accordance with Software Development standards, including version control (git) and managing production codebase.
Nice-to-Haves
3+ years of industry experience in a production machine learning environment
Experience in production software engineering (test-driven development, code versioning with Git, code reviews, CI/CD) is a big plus
Experience in designing, deploying or maintaining end-to-end ML systems in production using Docker/Kubernetes is a big plus
Familiarity with computer vision and/or knowledge graphs
Familiarity with cloud platforms like AWS or GCP
Benefits
Own what you do with access to our Employee Share Options Pool (ESOP)
Look after yourself with health insurance including Hospital/Surgical, MajorMedical and Outpatient
Learn new skills with sponsored training
Expand your knowledge with sponsored annual library membership
Flexible work hours: Early birds and midnight-oil-burners rejoice",Other,IT,Other Software/Hardware/EDP,17-03-2022,12 days ago
Big Data Architect,Hitachi Vantara Pte. Limited,90000-156000 SGD Per Annum,Permanent Job,7-10 Years,Big Data  Hadoop  Application Development  Etl  Cassandra  Sql  Python  Ansible  Java  Api  Data Analytics  Linux  J2EE  Architect  Public Sector  Financial Services ,"The Company
Hitachi Vantara, a wholly-owned subsidiary of Hitachi, Ltd., guides our customers from what's now to what's next by solving their digital challenges. Working alongside each customer, we apply our unmatched industrial and digital capabilities to their data and applications to benefit both business and society. More than 80% of the Fortune 100 trust Hitachi Vantara to help them develop new revenue streams, unlock competitive advantages, lower costs, enhance customer experiences, and deliver social and environmental value.
Meet our Team
Our people are our greatest asset. We are diverse team with deep experience in Healthcare, Public Sector, Manufacturing and Financial Services across SEA. We support our employees and want them to thrive through exposure in our accounts in different industries. We seek to upskill our employees in the latest technologies to ensure relevance and to meet our customers evolving technology and solution needs. Our focus on our customer's success ensures that our employees can share in their success as well.
What you'll be doing
We are seeking to enable our new and existing customers to grow their business through building modern data analytics platforms that will enable better decision making through data and information. By building strong relationships and being a trusted technology and solutions partner, Hitachi Vantara seeks to establish a long term relationship with our customers to support them in their ongoing Digital Transformation initiatives.
Your role as a Big Data Architect (Delivery) is to engage with our customers to understand their business, their existing and future technology roadmaps and build solutions that will enable our customers to achieve their business goals in the most effective manner. You will be required to:
Roles & Responsibilities
The individual will be in charge of Hadoop administrator role and system administrator role of the big data delivery team.
Install and maintain the Hadoop eco system for the delivered Cloudera / MapR instances.
Debug and conduct investigation for the issues reported.
Support the customized application development team.
ETL development.
Must Have Skills
Hadoop Administrator - HDFS and eco-systems, HIVE, Hbase, Zookeeper, Yarn, Hue etc
MapR, Cloudera CDH
Java J2EE, Spring Boot Framework
Spark, Python, Drill, Jupyter etc
SQL
Javascript
Kerberos, Linux system administrator knowledge
Streaming: Kafka or MapR ES
NoSQL: HBase, MapRDB or Cassandra
Good to Have Skills
DevOps Experience Docker/Kubernetes, Jenkins, OpenShift, Ansible, Git etc.
ETL development
API design and development
Cloud experience AWS/GCP/Azure
Angular / React
Personal Competencies
Excellent cooperation and communication skills
Problem solver, and team player
Responsible and proactive
Ability to work independently
We are an equal opportunity employer. All applicants will be considered for employment without attention to age, race, color, religion, sex, sexual orientation, gender identity, national origin, veteran or disability status.",Other,Others,Other Roles,15-03-2022,12 days ago
Sales Manager,Hitachi Vantara Pte. Limited,180000-276000 SGD Per Annum,Permanent Job,10-15 Years,Information Technology  Solution Selling  Professional Services  Listening Skills  Managed Services  Ability To Work Independently  Selling  Sales Process  Strategy  Presentation Skills  Consulting  Team Player  Business Development  Sourcing ,"Sales Manager is responsible to generate sales for the defined strategic accounts, such as [VG1] Financial Services and Commercial sectors and maintain a strong positive relationship with the prospects. He/She is responsible to generate, maintain and further develop sales forecasts for allocated prospects/customer accounts. The role is responsible to develop, manage and maintain strong account relationships with prospects/customers in the above mentioned sectors.
The candidate is required to have an understanding of
Selling experience within Financial Services and Commercial sectors
Analytics, Application & Cloud Modernization
Application managed services
Consulting services business and solution selling experience for financial industry
Responsibilities:
Manage accounts including the entire sales process from business development, prospecting and qualifications through negotiations and signing the deal
Develop and execute the client account strategy that clearly defines how the company will help the client grow and differentiate itself
Participate and coordinate the appropriate pre-sales, professional services and resources to successfully close the deal with clients, at the same time conforming to mandatory company processes
Responsible for ensuring profit and client satisfaction for accounts
Negotiate and close terms and conditions of agreements to deliver win-win solution for both clients and company
Represent the clients to communicate their needs to relevant departments in the organization
Ensure client readiness for products and services and successful solution installation
Drive the closure of deals through demonstration, presentation and sales of value proposition
Oversee the process from sourcing and proposing to closing of business deals.
You would have a keen eye on upcoming new tech with your market knowledge and exposure to events.
Network and be involved in professional organizations to keep updated in the financial market.
Essential Requirements:
Degree in Computer Engineering or Information Technology or Marketing or related disciplines
At least 10 years sales experience in IT solutions and services
Strong network in [VG2] and other banks
Good written and verbal communication skills with the ability to clearly present solutions and services information at one to one or group presentation
Resulted oriented with the ability to work independently
Outgoing and pleasant personality
Comfortable to work with all levels of the customer organization up to Senior Management and C Level
Key abilities in relationship building and consultative approach to business
Creative and entrepreneurial
Good listening Skills / humility
Culture Sensitivities / local experience
Good communication and presentation skills
Personal Attributes
Positive can-do attitude
Relentless
Collaborative and a team player
Independent
Demonstrates good consulting hygiene
Systematic and focused approach to working
Confident and comfortable with client's interactions
Analytical and possess the ability to solve problems permanently
[VG1]It is going in public domain, do we want to add specific account names, we can check during interview.
[VG2]It will go in Public domain, do we want to add specific account names,",Other,Sales/Business Development,Other Sales,15-03-2022,12 days ago
