jobTitle,jobLocation,applicantsCount,viewsCount,jobPosterProfileUrl,postedAt,appliesClosed,applyUrl,jobDescription,remoteAllowed,companyName,companyUrl,matchedSkills,jobFunctions,jobIndustries,appliesClosedAt,jobType,jobUrl,jobImageUrl,timestamp,query,error
GPS Associate ,"Singapore, Singapore",61,819,https://www.linkedin.com/in/ACoAADWHzk8BGIM9zHmmoyXHJhMhuDr-lC8_FZs,2022-03-07T12:00:07.000Z,false,https://www.accenture.com/sg-en/careers/jobdetails.aspx?id=R00066480_en&src=LINKEDINJP,"Accenture is a global professional services company with leading capabilities in digital, cloud and security. Combining unmatched experience and specialized skills across more than 40 industries, we offer Strategy and Consulting, Interactive, Technology and Operations services—all powered by the world’s largest network of Advanced Technology and Intelligent Operations centres. Our 506,000 people deliver on the promise of technology and human ingenuity every day, serving clients in more than 120 countries. We embrace the power of change to create value and shared success for our clients, people, shareholders, partners and communities. Visit us at www.accenture.com.Join Accenture in Singapore and help transform leading organizations and communities around the world. The sheer scale of our capabilities and client engagements and the way we collaborate, operate and deliver value provides an unparalleled opportunity to grow and advance. Choose Accenture, and make delivering innovative work part of your extraordinary career.Accenture people build careers in four different areas of our business: Consulting, Technology, Outsourcing and internal Corporate Functions. Each area offers a unique career experience and a compelling mix of work and training opportunities, work environment and structure for career progression.
Role Description: • Develop deep knowledge within a complex product group • Investigate and prioritize advertising issues, escalating to a specialist when appropriate for further troubleshooting or de-bugging. • Own tasks end-to-end until they are assigned to specialist. • Discern product confusion from bugs, identify solutions, and advise the sales team advertisers to accomplish the advertisers desired outcome• Effectively and concisely communicate resolution, technical resolution, workarounds, or product confusion to the sales team • Partner with product support group specialists to identify solutions to advertising bugs and product confusion • Facilitate a high-end customer experience related to support for advertising bugs • Mentor team members and own product support areas. 
Requirements:• Diploma • Minimum of 1 years’ of experience with product technical support • Fluent in English Preferred Qualifications • Bachelor’s Degree • Online advertising experience • Customer service experience Professional Skills • Excellent oral and written communication skills required • Ability to rapidly assess, analyze and resolve or troubleshoot issues and distill into clear and concise communications• Aptitude to support complex products • Ability to overcome a product learning curve • Ability to think critically and problem solve • Ability to work in teams",false,Accenture Southeast Asia,https://www.linkedin.com/company/accenture-sea,,"Advertising, Art/Creative, Marketing","Information Technology & Services, Computer Software, Financial Services",2022-05-08T09:15:35.000Z,Full-time,https://www.linkedin.com/jobs/view/2909186862/,https://media-exp1.licdn.com/dms/image/C4D0BAQGISrtgx4-2Hg/company-logo_200_200/0/1603952174119?e=1655337600&v=beta&t=iymq2JlZaGFEkZbcUt-0JMqHmTptCx312NTj9j-MgmQ,2022-03-14T20:07:53.561Z,https://www.linkedin.com/jobs/view/2909186862/,
"Technical Support Engineer, Platform","Singapore, Singapore",11,117,,2022-03-01T18:16:56.000Z,false,http://app.jobvite.com/CompanyJobs/Careers.aspx?c=qPW9Vfwz&j=oaDNifwC&k=Apply&s=LinkedIn&__jvst=Job+Board&__jvsd=LinkedIn,"Join us as we pursue our disruptive new vision to make machine data accessible, usable and valuable to everyone. We are a company filled with people who are passionate about our product and seek to deliver the best experience for our customers. At Splunk, we’re committed to our work, customers, having fun and most importantly to each other’s success. Learn more about Splunk careers and how you can become a part of our journey!

Splunk is the world’s first Data-to-Everything Platform. Now organizations no longer need to worry about where their data is coming from, and they are free to focus on the business outcomes that data can deliver.

 Role 

Splunk is seeking a  Technical Support Engineer  to join our global technical support organization offering 24/7 support for our customers around the world. This is a very dynamic role where you will provide technical product expertise and excellent customer experience around Splunk’s core platform, and participate in ongoing projects around tools, knowledge management, our growing marketplace of solutions, and more. Our team operates on a 7-day global coverage model, and as a result, our support engineers are occasionally asked to work on weekends.

Responsibilities
 Provide outstanding service and technical support to Splunk customers and maintain positive customer relationships  Take ownership of resolving customer problems while ensuring an outstanding customer experience  Champion our customers throughout the entire support case journey  Develop and maintain a deep understanding of the Splunk product and related technologies, with a focus on our core platform  Troubleshoot technical issues to establish the root cause of problems and form a solution or workaround across a range of environments  Create, reuse, improve, and maintain quality knowledge articles as part of the case management workflow, while following Knowledge-Centered Service (KCS) principles and methodology  Reproduce customer issues, file bug reports, raise issues to Engineering, and be the bridge between customers and product developers  Drive continuous improvement of tools, processes, and product supportability  Perform other job-related duties as assigned and participate in special projects 
Requirements

Must have
 Outstanding interpersonal skills and excellent communication - both verbal and written  Experience with UNIX (Linux, *NIX), LDAP, Windows, or Mac OS  Experience in technical support, system administration, or similar technical role  Understanding of networking concepts (TCP/IP, UDP, DNS, NAT, gateways, etc.)  Knowledge of Python, Perl and shell scripting, XML, HTML, or other scripting languages  Logical approach to problem solving and strong troubleshooting skills  Excellent time management skills with the ability to adapt to changing priorities of customer issues  Demonstrated ability to learn new technologies quickly while remaining current with the latest industry knowledge  Passionate about working in a dynamic technical environment and supporting a product with frequent product releases and regular maintenance updates 
Nice to have
 Prior experience with Splunk Enterprise and/or Splunk Cloud strongly preferred  Exposure to cloud technologies such as AWS (including Amazon EC2 and S3), Google Cloud Platform, or Microsoft Azure  Experience providing SaaS support  Knowledge of containerized technologies, such as Docker and Kubernetes  Familiar with virtualization (VMWare, Hyper-V, KVM, etc.)  Proficient with packet capture and analysis tools, such as Wireshark, tcpdump, or similar  Knowledge of JavaScript, Node.js, Apache, or similar front-end and web technologies  Understanding of regular expressions (Regex) and relational databases  Korean speaker would be a plus 
We value diversity at our company. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, or any other applicable legally protected characteristics in the location in which the candidate is applying.

",false,Splunk,https://www.linkedin.com/company/splunk,,Information Technology,"Computer Software, Information Technology & Services, Internet",2022-03-31T18:16:55.000Z,Full-time,https://www.linkedin.com/jobs/view/2942342126/,https://media-exp1.licdn.com/dms/image/C560BAQFlJedtHL59Dw/company-logo_200_200/0/1594232691618?e=1655337600&v=beta&t=8OFKbmGfIT_44pFvsvVJZTT15w9DBOVua3ARevQhtVI,2022-03-14T20:07:56.887Z,https://www.linkedin.com/jobs/view/2942342126/,
Data Engineer,"Singapore, Singapore",37,347,https://www.linkedin.com/in/ACoAAAdFLOQBgqmoDBwDPQZ8ofV02pWVt8XzPoM,2022-02-11T01:51:17.000Z,false,https://grnh.se/c912fa7d3us?s=LinkedIn&source=LinkedIn,"The Role
In an exciting, international and fast-paced work environment, you will be given challenging and diverse opportunities every day. You will collaborate with stakeholders and fellow engineers to build innovative data systems that deliver business insights and drive our product roadmap. 
In a typical day you will be:Unlocking business value by designing and implementing data architectures, pipelines and analytics in the cloud.Driving a data-driven culture by building democratic, self-service data tools with data privacy and governance as primary design goals.Building trusted relationships with our business teams across the region, working to understand their needs and helping them deliver business value using data.Working with our internal data stakeholders (including application engineers, marketing, management and commercial teams) as a subject matter expert on data engineering practices and the application of data analytics to complex business problems
What you will need to succeed:An engineering mindset with expertise with modern software engineering and continuous deployment practices.A focus on delivering business value using data. 5+ years professional experience developing high quality code in one or more of Java, Scala or Python.5+ years professional experience with data-wrangling and visualization with relational and non-relational databases.Professional experience implementing batch and real-time data pipelines and designing scalable data architectures.Professional expertise with data tech such as Elasticsearch, Redshift, Pandas, Spark, Jupyter or Airflow.Experience with Infrastructure as code (IaC) tools such as CDK, Cloudformation or Terraform.A deep understanding of AWS services such as S3, Glue, Kinesis, Eventbridge or Lambda. Experience with applying customer data management to the domains of marketing personalization and product recommendation.Excellent verbal and written communication skills.",false,Hyphen Group,https://www.linkedin.com/company/hyphengroupio,,"Engineering, Information Technology",Information Technology & Services,2022-03-17T09:41:44.000Z,Full-time,https://www.linkedin.com/jobs/view/2842871767/,https://media-exp1.licdn.com/dms/image/C560BAQEx0Kj_AdZREQ/company-logo_200_200/0/1625051321074?e=1655337600&v=beta&t=FQDLOK5auLZWFNw0AGfrV1zH_3CHeOE2AIE5S3m8G6w,2022-03-14T20:07:59.856Z,https://www.linkedin.com/jobs/view/2842871767/,
"Analytics and Growth Consultant, Firebase","Singapore, Singapore",3,321,,2022-02-23T22:42:13.000Z,false,https://careers.google.com/jobs/results/100107141009810118-analytics-and-growth-consultant/?src=Online/LinkedIn/linkedin_us&utm_source=linkedin&utm_medium=jobposting&utm_campaign=contract,"Google will be prioritizing applicants who have a current right to work in Singapore, and do not require Google's sponsorship of a visa.

Minimum qualifications:
Bachelor's degree or equivalent practical experience3 years of experience in Firebase and other Google Ads related products (i.e., Google Cloud Platform, AdMob, Google Ads, Analytics)Experience working in a customer-facing role as a consultant

Preferred qualifications:
Experience developing mobile appsAbility to comfortably interact with leaders, technical and non-technicalAbility to process and distill complex technical themesEffective communication skillsDemonstrated analytical skills and detail-oriented

About The Job

In this role, you'll be part of a fast-growing, entrepreneurial team within Online Partnerships Group focused on driving APAC Apps business. You will work with innovative app developers as a trusted partner who grows their businesses to the next level. You will partner with some of the largest and most strategic apps on the Google Play and iOS stores.

In collaboration with the account management team, you will drive the Firebase adoption and usage across the region.

Firebase is a strategic platform that allows developers to build better apps that retain more users. Providing Firebase coaching and best practices to apps developers has an impact on their overall business growth, including ads.

Combining broad industry knowledge, communication, and analytical abilities, you will provide the right mix of technical and strategic consultative advice that will enable partners to use Firebase efficiently. You will represent Google at industry-wide developer conferences, client meetings, and marketing events. You will develop a deep understanding of the apps ecosystem and take ownership of initiatives that drive business growth.

Given the fast-paced nature of the apps industry, you will proactively identify and pursue the most strategic opportunities and manage a constantly evolving set of client priorities. With an in-depth understanding of the product needs of developers and the market landscape, you will help shape Google’s long-term mobile product strategy. Finally, as a trusted advisor, you will have the opportunity to help set the growth vision for mobile businesses aspiring to reach many users.

Google helps our partners find better ways to reach their audiences and manage their digital businesses. In return, our partners provide great content for our products, and they syndicate Google products to enhance their sites and apps. Global Partnerships team members expand and support these relationships by continually finding new opportunities and solving technical problems for our partners. The wider Global Partnerships team includes a variety of different organizations, including CorpDev, Emerging Business Development, Strategy and Operations, Google for Startups, Area 120 and our Display Advertising Business.

Responsibilities

Drive Firebase adoption across strategic apps partners and partners at scale. Understand app partner objectives for growth (e.g., analytics infrastructure, A/B testing, improving retention, user acquisition) and advocate Firebase best practices to improve apps quality and measurement using Firebase.Assess partner app analytics infrastructure and recommend/position Firebase solutions complementing existing tech stack to drive value and growth.Develop custom Firebase solutions based on custom publisher needs, and generalize them for wider adoption.Collaborate on developing outreach materials about Firebase best practices via presentations, videos, case studies, and internal communications, and build partnerships with teams across Google to maximize our Firebase offering for app developers.

Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form .",true,Google,https://www.linkedin.com/company/google,,"Sales, Consulting, Engineering","Information Services, Internet",2022-03-25T22:42:12.000Z,Full-time,https://www.linkedin.com/jobs/view/2927567446/,https://media-exp1.licdn.com/dms/image/C4D0BAQHiNSL4Or29cg/company-logo_200_200/0/1519856215226?e=1655337600&v=beta&t=GMJuIzcHetlO1s-W5krxB3_GUon47tx0kNZX6eqNGR0,2022-03-14T20:08:03.074Z,https://www.linkedin.com/jobs/view/2927567446/,
Senior Planning Assistant,"Singapore, Singapore",7,58,,2022-03-04T08:52:12.000Z,false,https://marvell.wd1.myworkdayjobs.com/MarvellCareers/job/Singapore/Senior-Planning-Assistant_2200575?src=SNS-102&source=LinkedIn,"About Marvell

At Marvell, we believe that infrastructure powers progress. That execution is as essential as innovation. That better collaboration builds better technology. Trusted by the world’s leading technology companies for 25 years, we move, store, process and secure the world’s data with semiconductor solutions designed for our customers’ current needs and future ambitions. Through a process of deep collaboration and transparency, we’re ultimately changing the way tomorrow’s enterprise, cloud, automotive, and carrier architectures transform—for the better.

The data infrastructure that our customers build has never been more critical to our global economy. It’s what’s keeping the world connected, businesses running, and information flowing. If you’re ready to excel, innovate, and truly enjoy your work, apply now for the position detailed below.

The Opportunity

At Marvell, we believe that infrastructure powers progress. That execution is as essential as innovation. That better collaboration builds better technology. Trusted by the world’s leading technology companies for 25 years, we move, store, process and secure the world’s data with semiconductor solutions designed for our customers’ current needs and future ambitions. Through a process of deep collaboration and transparency, we’re ultimately changing the way tomorrow’s enterprise, cloud, automotive, and carrier architectures transform—for the better.

The data infrastructure that our customers build has never been more critical to our global economy. It’s what’s keeping the world connected, businesses running, and information flowing.

Job Responsibilities
To perform daily Oracle transactions.To analyze B2B transaction & inventory discrepancy and resolve the discrepancy with respective internal and external parties.To analyze invoice discrepancy and resolve with respective internal and external parties.
Requirements
Impeccable attention to detail.Diploma holder or equivalent.Experience in system and data transaction is preferrable..Vocationally qualified and has deep knowledge and skills in own area.Continues learning and in process of acquiring higher level skills.A minimum of 1-3 years of related experience.Considered intermediate level service support position.
The Perks

With competitive compensation and great benefits, you will enjoy our workstyle within an incredible culture. We’ll give you all the tools you need to succeed so you can grow and develop with us. For additional information on what it’s like to work at Marvell, visit our Careers page.

Your Future

Marvell provides a work environment that promotes employee growth and development. We are searching for an individual who wants to grow with the company and will strive to improve performance. If you are driven, personable, and energetic, there will be additional opportunities for you here at Marvell.

All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability or protected veteran status.",false,Marvell Technology,https://www.linkedin.com/company/marvell,,Administrative,Semiconductors,2022-04-03T08:52:11.000Z,Full-time,https://www.linkedin.com/jobs/view/2946767725/,https://media-exp1.licdn.com/dms/image/C4D0BAQEr2LHKnAfX2g/company-logo_200_200/0/1625155978548?e=1655337600&v=beta&t=YDOHOGa8PI_CwDJIr6-qk0HoosUoE2HLNTpdTYr4yIQ,2022-03-14T20:08:07.173Z,https://www.linkedin.com/jobs/view/2946767725/,
Product/Technical Consultant,"Singapore, Singapore",0,4,,2022-03-02T22:26:23.000Z,false,https://www.mycareersfuture.gov.sg/job/information-technology/producttechnical-consultant-paritybit-technologies-72c7fa7bdc8a9168da1a931850fa5ce8,"RESPONSIBILITY
Support the sales and business development team for kickoff calls to determine customer requirements, goals, and define a deployment project plan to complete successful evaluations and production implementations.Facilitate workshops and training to help our customers understand our solutions and their advantages.Be the front-line technical expert. Work with sales or business development team to resolve customer challenges, answer questions, resolve issues, and proactively identify/anticipate/avoid issues, whenever possible.Drive adoption by learning customers’ goals and suggesting ways to help achieve them through process, product and roadmap requests.Travel to customer sites if necessary to work with their team on implementation.
Qualification And Skill Requirements
Degree in Computer Science, Engineering, etc.Have data Science/machine Learning experience, and/or equivalent background with an interest in machine learning, data science and privacy-preserving computingHands on experience with various applications/solutions from Cloud and SaaS providers such as AWS, Azure, Google Cloud, etc.Are a team player that is as dedicated to the team effort as they are their own successAre extremely organized with excellent communication skills (written and verbal) that are modified to meet customer needs and level of expertise and sophisticationMust be fluent in both English and Mandarin",false,PARITYBIT TECHNOLOGIES PTE. LTD.,,,Information Technology,,2022-04-01T22:26:23.000Z,Full-time,https://www.linkedin.com/jobs/view/2949044710/,,2022-03-14T20:08:09.976Z,https://www.linkedin.com/jobs/view/2949044710/,
Pre-Sales Engineer- APAC,Singapore,8,150,https://www.linkedin.com/in/ACoAAABpp9UBQ4nykSWxYEKp-NwrkZPnO0D-ST8,2022-03-09T05:03:45.000Z,false,https://jobs.lever.co/jumpcloud/01e48ece-af6a-4ec6-9462-ae53ac1372b9?lever-source=LinkedInJobs,"All roles at JumpCloud are Remote unless otherwise specified in the Job Description.
About JumpCloudJumpCloud’s mission is to Make Work Happen®, providing simple, secure access to corporate technology resources from any device, or any location. The JumpCloud Directory Platform gives IT, security operations, and DevOps a single, cloud-based solution to control and manage employee identities, their devices, and apply conditional access controls based on Zero Trust principals. Since launching in 2012, our global user base has grown to more than 150,000 organizations, with more than 5,000 paying customers including Cars.com, GoFundMe, Grab, ClassPass, Uplight and Peloton. JumpCloud has raised over $400M from world-class investors including Sapphire Ventures, General Atlantic, Sands Capital, Atlassian, and CrowdStrike. Our teams are growing fast, too, and we're looking for talent across engineering, sales, customer success, marketing, product management, and more. Join our team of dedicated, passionate, and creative people who are eager to change the IT industry forever.
The Pre-Sales Engineering team is rapidly expanding to support our sales functions and equip our salespeople with the technical resources they need to help drive revenue growth. The Pre-Sales Engineering team is responsible for providing technical expertise and consulting to organizations during their evaluation and to help show the value of JumpCloud solutions.What you’ll be doing:Acting as the technical trusted advisor to provide consultative support for organizations across the APAC region evaluating the JumpCloud platformProviding tailored product demonstrationsUncovering customer pain points and challenges and aligning JumpCloud solutions to those challengesSupport direct and partner sales teams with product related questions and skill developmentBuilding relationships with partners through technical enablement and co-sellingAssist prospects with setup and configuration of free trialsProvide technical Q&A to prospects as they progress through trialAssess prospect readiness to enter a formal sales cycleUnderstand implementation best practices to advise on the quickest customer time to valueIdentify common technical issues and themes that could be addressed through product development, automation and/or self-serveProvide evaluation framework for prospects to follow in their POCWe’re looking for:Excellent written and verbal English communications skillsAbility to make the complex simpleComfortable speaking with technical evaluators and IT leaders, and adjusting talk-track to match the audienceDesire and ability to learn new complex conceptsMust be located in and authorized to work in this country without visa sponsorship.Preferred Qualifications:3-5 years experience in a technical Sales Engineering or similar roleStrong knowledge of Cloud/SaaS technologiesStrong understanding of Active Directory environmentsUnderstanding of network architectureKnowledgeable in industry standard authentication and authorization protocols e.g. SAML, OIDC/OAuth, LDAP, RADIUSFamiliarity with MDM, RMM, or similar endpoint solutionsFamiliarity with MFA technologies such as TOTP, WebAuthnExperience configuring and deploying identity and/or directory solutionsExperience with both direct and channel/partner sales cyclesThis role is fully remote in Asia. You must be located in and authorized to work in Asia to be considered for this role.
#LI-PD1
Where you’ll be working/Location:JumpCloud is committed to being Remote First. If a role requires you to be in a certain location or country, that will be clearly stated in the job description. All roles posted in United States locations do require that you be located within one of the 50 U.S. States.
Our Headquarters is in the Denver/Boulder, CO area. Once we reopen our offices you will have the opportunity to remain fully remote, work from one of our office locations (CO only currently) or flex your time.
Why JumpCloud?If you thrive working in a fast, SaaS-based environment and you are passionate about solving challenging technical problems, we look forward to hearing from you! JumpCloud is an incredible place to share and grow your expertise! You’ll work with amazing talent across each department who are passionate about our mission. We’re out of the box thinkers, so your unique ideas and approaches for conceiving a product and/or feature will be welcome. You’ll have a voice in the organization as you work with a seasoned executive team, a supportive board and in a proven market that our customers are excited about.
Please submit your résumé and brief explanation about yourself and why you would be a good fit for JumpCloud. Please note JumpCloud is not accepting third party resumes at this time.
JumpCloud is an equal opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran or disability status.
#LI-Remote",true,JumpCloud,https://www.linkedin.com/company/jumpcloud,,"Sales, Business Development",Computer Software,2022-04-08T05:03:44.000Z,Full-time,https://www.linkedin.com/jobs/view/2955911251/,https://media-exp1.licdn.com/dms/image/C560BAQEZ2ViqHD_l1w/company-logo_200_200/0/1608082061372?e=1655337600&v=beta&t=olboAntuxkmP-CQTkp6EjkKBplY9V6r3E1k2jd0DzSI,2022-03-14T20:08:13.001Z,https://www.linkedin.com/jobs/view/2955911251/,
Lead Development Rep - Aerospace and Satellite,"Singapore, Singapore",15,219,,2022-03-11T11:28:21.000Z,false,https://www.amazon.jobs/jobs/1943984/lead-development-rep-aerospace-and-satellite?cmpid=SPLICX0248M&utm_source=linkedin.com&utm_campaign=cxro&utm_medium=social_media&utm_content=job_posting&ss=paid,"Job Summary

DESCRIPTION

At Amazon we're working to be the most customer-centric company on earth. To get there, we need exceptionally talented, bright, and driven people. If you'd like to help us build our Public Sector team for the Aerospace and Satellite industry, then this is your chance to make history.

Here at AWS, we embrace our differences. We are committed to furthering our culture of inclusion. We have ten employee-led affinity groups, reaching 40,000 employees in over 190 chapters globally. We have innovative benefit offerings, and we host annual and ongoing learning experiences, including our Conversations on Race and Ethnicity (CORE) and AmazeCon (gender diversity) conferences. Amazon’s culture of inclusion is reinforced within our 14 Leadership Principles, which remind team members to seek diverse perspectives, learn and be curious, and earn trust.

The Global Lead Development Team is expanding to provide coverage in Asia Pacific and Europe for our newly created Aerospace and Satellite (A&S) Solutions business segment based in Singapore! As a Lead Development Representative (LDR) for A&S, you will be an important member of the global sales organization, playing a critical role in qualifying leads, profiling customers and providing input on which sales campaigns generate the best leads. Working in collaboration with your global peers, marketing, account managers and the partner channel, your primary objective is to identify and create qualified opportunities for your vertical.

The Successful Candidate Will
 Manage incoming leads in a timely manner in a wider geographical territory Conduct discussions with prospects and existing customers over the phone to identify and qualify opportunities Understand customer pain points, gather technical requirements and correlate business value to customer needs Generate interest and provide vision of the portfolio of AWS solutions to potential customers Understand existing and developing technologies as it relates to cloud computing Achieve monthly qualification goals Update and maintain customer information within SalesForce.com Provide account management team with detailed call notes to ensure the opportunity is understood and next steps are clearly defined Present a high level, technical solution to diverse audiences which include AWS colleagues, prospects and customers relevant to target industry or market Ability to travel in country and abroad as needed

Basic Qualifications
 College/University Degree or equivalent experience At least 1+ year of experience in IT prospecting or sales At least 1+ year of experience using a CRM/Customer Relationship Management tool At least 1+ year of experience using the Microsoft Office Suite Excellent written and verbal communication skills in English to cover multiple countries in APJ and EMEA
Preferred Qualifications
 Aerospace and/or Satellite background with preference for Geospatial Analysis Target orientated, ambitious, creative, customer focused Self-starter with highly developed interpersonal skills and organizational skills, decisive and result oriented who is prepared to work in a fast-paced, demanding environment Meets/exceeds Amazon’s leadership principles requirements for this role Meets/exceeds Amazon’s functional/technical depth and complexity
Here at AWS, we embrace our differences. We are committed to furthering our culture of inclusion. We have ten employee-led affinity groups, reaching 40,000 employees in over 190 chapters globally. We have innovative benefit offerings, and host annual and ongoing learning experiences, including our Conversations on Race and Ethnicity (CORE) and AmazeCon (gender diversity) conferences. Amazon’s culture of inclusion is reinforced within our 16 Leadership Principles, which remind team members to seek diverse perspectives, learn and be curious, and earn trust.

#aws-sgp-pubsec-ap


Company - Amazon Web Services Singapore

Job ID: A1943984",false,Amazon Web Services (AWS),https://www.linkedin.com/company/amazon-web-services,,"Sales, Advertising, Business Development","Computer Software, Information Technology & Services, Internet",2022-04-19T10:54:44.000Z,Full-time,https://www.linkedin.com/jobs/view/2927165525/,https://media-exp1.licdn.com/dms/image/C560BAQE_4UwvNNtNTQ/company-logo_200_200/0/1640205885683?e=1655337600&v=beta&t=MlDDChzrnrPCvlJTpz7hJgbAMGTzo2IhQ8UihPeCacE,2022-03-14T20:08:16.160Z,https://www.linkedin.com/jobs/view/2927165525/,
Management Associate,"Singapore, Singapore",0,11,,2022-02-21T21:40:30.000Z,false,https://www.mycareersfuture.gov.sg/job/consulting/management-associate-micro-cloud-technology-179f9f6c4714f49fa87d5bd549f4ba16,"Micro Cloud Technology integrates industry-leading mobile communication, information processing and computer network technologies, combines Internet communication and mobile communication, and is widely used in website/APP SMS verification codes, voice verification codes, SMS notifications, SMS marketing, and corporate internal sending.

Our SMS service covers many countries around the world, and cooperates with operators in many countries, so that customers can easily send SMS to various countries around the world.

Why join us?

We provide opportunities for graduates who are looking for a close-knit environment to perform and unleash their potential in sales and team leadership. We will provide comprehensive internal support, and collaboratively to create value for clients. We believe in a work-life balance; to work hard and play hard!

What’s In For You
Learning the whole business process starting from the sales function where passion for business beginsDevelop your strengths to build leadership qualitiesPropel revenue targets and profitability for companyPromote positive customer relationsAnalyse sales and organization information to maximize the best outcomeContinuous rollout after discussion with management, to implement improved daily operationsComprehensive training and guidance from management
Your role will focus on the commercial side of our business, primarily sales, where you will be evaluated on delivering value to our clients and increasing revenue. This graduate role works on a rotational structure, so whilst on the scheme you will have the chance to grow different areas of the business.

Our business partners are collaboratively involved in a global centric customer base to provide the best solutions for our clients' needs to continuously contribute to their marketplace success.

You will be able to experience a fully scaled career by developing indispensable skills which will be vital in organizational management, keep with up to date with market trends and develop global client interconnectivity. At the same time, you will be assigned a Senior Management mentor of the company.

Job Requirements
Minimally a Diploma Certificate in Business or Information Technology or related fieldsMotivated and disciplined individualsSelf driven and possess leadership traitsAble to work in a team and communicate well",false,MICRO CLOUD TECHNOLOGY PTE. LTD.,,,Other,,2022-03-23T21:40:30.000Z,Full-time,https://www.linkedin.com/jobs/view/2930713317/,,2022-03-14T20:08:19.487Z,https://www.linkedin.com/jobs/view/2930713317/,
"APAC Visual Design Intern, Singapore","Singapore, Singapore",39,311,,2022-02-07T21:09:02.000Z,false,https://www.tesla.com/careers/search/job/apac-visual-design-intern-singapore-114782?source=LinkedIn,"The Role - 6 Months Internship (convertible to permanent employee)

As a Visual Design Intern at Tesla, you will be responsible for contributing to graphic design projects within the design organization at Tesla.

Using your design experience and innovative thinking, you will be tasked with working with the team in creating designs for visual brand communications but may also be called upon for other design tasks (photography, illustration, etc.) based on your skillset. Our design team prides itself on being multitalented and flexible, and we look for the same in our potential candidates. You will report to a senior visual design teammate for content creation.

Skills And Qualifications
Pursuing a Bachelor’s or Master’s degree in Graphic Design or similar.Proficient in Adobe Creative Cloud Programs (Illustrator, Photoshop, etc.).Excellent at creating and maintaining cross-functional working relationships.Exceptional communication skills and attention to detail.Must be self-motivated and able to manage multiple parallel-path projects.Beneficial to have experience in: Photography, retouching, illustration, animation, motion graphics, Sketch, SketchUp, Blender/Rhino (or a similar 3D application).Knowledge of Mandarin dialects essential.

 All candidates MUST submit a portfolio/personal website to be considered for this position. **",false,Tesla,https://www.linkedin.com/company/tesla-motors,,"Marketing, Public Relations, Writing/Editing","Automotive, Renewables & Environment, Utilities",2022-04-03T21:09:02.000Z,Internship,https://www.linkedin.com/jobs/view/2941184129/,https://media-exp1.licdn.com/dms/image/C4D0BAQHUcu98SZ2TVw/company-logo_200_200/0/1607665771371?e=1655337600&v=beta&t=tht4MjMBQH4afUhl7l1WnE6W1SJaGQ6i6lOsEg2tgw8,2022-03-14T20:08:22.361Z,https://www.linkedin.com/jobs/view/2941184129/,
Machine Learning Engineer,"Singapore, Singapore",6,31,,2022-02-22T23:52:45.000Z,false,https://www.mycareersfuture.gov.sg/job/engineering/machine-learning-engineer-kryptondata-technology-9f8ea6f39ec25d716379624dcada8279,"Responsibilities
Develop and deploy vision/point-cloud based models for autonomous driving perception, including object detection, semantic/instance segmentation, multi-task learning, etc.Develop and maintain large scale distributed training codebase and system.Automated model optimization using AutoML, NAS algorithms.Data curation by designing/optimizing data storage and labelling pipelines.Corner case mining for difficult/rare cases.Active learning and semi-supervised learning to improve model performance with less labelling cost.Work with cross-functional teams in Beijing, Shanghai and Singapore
Requirement
Major in computer science or related technical disciplines.Highly competent in data structures, programming and algorithms. Familiar withLinux, C++ and Python.Experiences with computer vision and deep learning algorithms. Experienced withPytorch or TensorFlow.Experience with large scale distributed model training systems.Publications in top conferences like ICML, NeurIPS, AAAI, CVPR, ICCV, ECCV, etc.Experience with robotics and/or autonomous driving.Strong language capabilities to prepare business reports in both English and Mandarin, effectively bilingual to engage with senior stakeholders at HQ.",false,KRYPTONDATA TECHNOLOGY PTE. LTD.,,,"Engineering, Information Technology",,2022-03-24T23:52:45.000Z,Full-time,https://www.linkedin.com/jobs/view/2931953245/,,2022-03-14T20:08:25.205Z,https://www.linkedin.com/jobs/view/2931953245/,
